#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70072.1           -           1079 2430at5820           -            789         0 1586.1  61.9   1   4   3.2e-42   2.5e-39  133.5  13.1     8   103    41   142    35   149 0.92 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO70072.1           -           1079 2430at5820           -            789         0 1586.1  61.9   2   4   1.3e-08     1e-05   22.3   0.7   102   159   164   226   158   233 0.65 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO70072.1           -           1079 2430at5820           -            789         0 1586.1  61.9   3   4    8e-210    6e-207  687.8   9.6   125   437   347   661   341   663 0.99 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO70072.1           -           1079 2430at5820           -            789         0 1586.1  61.9   4   4  1.4e-231  1.1e-228  759.7  15.9   435   789   712  1075   701  1075 0.97 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO66498.1           -            840 2430at5820           -            789  1.1e-166  554.6   0.9   1   1    2e-169  1.5e-166  554.2   0.9   155   787   174   818   158   820 0.91 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO66239.1           -           1224 2430at5820           -            789  2.6e-164  546.8   8.4   1   1  5.7e-167  4.3e-164  546.1   8.4   163   775   558  1173   541  1188 0.94 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO67980.1           -           1127 2430at5820           -            789  2.1e-145  484.3  40.3   1   3      0.39     3e+02   -2.4   3.0    64   114   154   206   150   269 0.81 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO67980.1           -           1127 2430at5820           -            789  2.1e-145  484.3  40.3   2   3   2.9e-71   2.2e-68  229.5  12.6    82   409   342   676   257   679 0.77 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO67980.1           -           1127 2430at5820           -            789  2.1e-145  484.3  40.3   3   3   3.5e-83   2.7e-80  268.9   9.0   412   777   748  1110   735  1123 0.90 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO65858.1           -            834 2430at5820           -            789   1.2e-89  299.9  14.8   1   5   5.1e-08   3.8e-05   20.4   0.1   169   208     3    42     1    53 0.89 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 2430at5820           -            789   1.2e-89  299.9  14.8   2   5   8.5e-42   6.5e-39  132.1   0.1   219   378    76   236    67   243 0.97 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 2430at5820           -            789   1.2e-89  299.9  14.8   3   5   4.4e-05     0.034   10.7   0.0   379   403   274   298   269   310 0.90 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 2430at5820           -            789   1.2e-89  299.9  14.8   4   5   3.9e-41   2.9e-38  129.9   0.1   408   623   360   575   352   580 0.95 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 2430at5820           -            789   1.2e-89  299.9  14.8   5   5   8.4e-06    0.0064   13.0   1.5   634   784   655   812   648   817 0.73 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO69613.1           -           1608 2430at5820           -            789   1.7e-44  150.5  14.1   1   4         5   3.8e+03   -6.1   4.4   138   164    34    60    28    79 0.72 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69613.1           -           1608 2430at5820           -            789   1.7e-44  150.5  14.1   2   4         8   6.1e+03  -11.8  10.8   137   168   229   260   146   267 0.44 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69613.1           -           1608 2430at5820           -            789   1.7e-44  150.5  14.1   3   4   3.1e-35   2.3e-32  110.4   8.4   163   400   417   667   398   677 0.85 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69613.1           -           1608 2430at5820           -            789   1.7e-44  150.5  14.1   4   4   5.5e-18   4.2e-15   53.3   0.3   414   553   917  1074   902  1091 0.79 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67017.1           -           2090 2430at5820           -            789   2.3e-41  140.2  16.9   1   2     4e-31     3e-28   96.8   3.6   164   354   413   616   403   622 0.85 DEAD box helicase, putative [Plasmodium vivax]
SCO67017.1           -           2090 2430at5820           -            789   2.3e-41  140.2  16.9   2   2   1.3e-16   9.6e-14   48.8   5.4   378   538   743   905   699   912 0.81 DEAD box helicase, putative [Plasmodium vivax]
SCO69080.1           -            928 2430at5820           -            789   1.7e-38  130.7  28.4   1   2   6.3e-08   4.8e-05   20.1   0.3   255   334   102   180     2   192 0.65 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69080.1           -            928 2430at5820           -            789   1.7e-38  130.7  28.4   2   2   3.7e-36   2.8e-33  113.4  22.4   348   772   481   898   472   915 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2430at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2430at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2430at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:15 2026
# [ok]
