#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   1  10   8.5e-06     0.026   11.1   0.0     8    39    23    55    15    72 0.79 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   2  10   2.6e-64   7.9e-61  204.7   6.7    35   165    79   210    74   213 0.96 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   3  10   6.6e-10     2e-06   24.7   0.1   165   197   237   272   235   276 0.87 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   4  10   2.4e-81   7.4e-78  261.1  12.9   198   403   323   560   317   571 0.84 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   5  10   6.9e-34   2.1e-30  104.0   5.4   381   482   576   680   562   689 0.87 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   6  10   2.9e-36   8.8e-33  111.9   0.1   482   559   797   874   790   878 0.97 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   7  10   5.8e-26   1.8e-22   77.8   0.1   559   626   904   982   900   988 0.86 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   8  10   1.6e-35   4.8e-32  109.5   0.7   626   723  1018  1126  1016  1132 0.92 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6   9  10   8.9e-18   2.7e-14   50.7   0.0   724   765  1171  1212  1169  1218 0.93 RAP protein, putative [Plasmodium vivax]
SCO68344.1           -           1376 1205at5820           -            896         0 1149.9  79.6  10  10   2.5e-70   7.5e-67  224.6   6.3   762   896  1235  1376  1229  1376 0.96 RAP protein, putative [Plasmodium vivax]
SCO66475.1           -            719 1205at5820           -            896     0.039   10.5  12.7   1   3   2.1e-05     0.064    9.8   2.2   173   236    72   135    65   145 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66475.1           -            719 1205at5820           -            896     0.039   10.5  12.7   2   3   9.4e-05      0.29    7.6   0.1    75   157   397   478   385   484 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66475.1           -            719 1205at5820           -            896     0.039   10.5  12.7   3   3     0.073   2.2e+02   -1.9   0.5    43   508   543   563   527   646 0.42 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1205at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1205at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1205at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:28:30 2026
# [ok]
