#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69800.1           -            297 9909at5820           -            251  5.5e-144  476.4  42.4   1   2   8.8e-28   4.9e-25   86.8   8.2     1    59     7    68     7    73 0.86 palmitoyltransferase, putative [Plasmodium vivax]
SCO69800.1           -            297 9909at5820           -            251  5.5e-144  476.4  42.4   2   2  8.5e-121  4.7e-118  391.5  27.4    45   251    67   293    61   293 0.96 palmitoyltransferase, putative [Plasmodium vivax]
SCO69812.1           -           1016 9909at5820           -            251   2.8e-36  123.6  35.1   1   1   4.3e-38   2.4e-35  120.6  35.1    10   246    21   301    12   304 0.72 palmitoyltransferase, putative [Plasmodium vivax]
SCO67309.1           -            286 9909at5820           -            251     9e-20   69.5  34.9   1   1   2.9e-21   1.6e-18   65.4  34.9    29   233    29   254    19   270 0.65 palmitoyltransferase, putative [Plasmodium vivax]
SCO67258.1           -            355 9909at5820           -            251   1.8e-16   58.7   8.1   1   1   5.4e-19     3e-16   58.0   8.1   100   235   152   300   100   307 0.72 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 9909at5820           -            251   2.4e-15   55.0  18.9   1   2       4.1   2.2e+03   -3.9   1.4   138   157   260   279   234   316 0.58 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 9909at5820           -            251   2.4e-15   55.0  18.9   2   2   4.4e-18   2.4e-15   55.0  18.9   106   223   432   548   423   570 0.79 palmitoyltransferase, putative [Plasmodium vivax]
SCO68295.1           -            284 9909at5820           -            251   3.2e-13   48.1  33.1   1   1   5.9e-14   3.3e-11   41.5  33.1    99   236    92   250    19   259 0.74 palmitoyltransferase, putative [Plasmodium vivax]
SCO65595.1           -            272 9909at5820           -            251   8.4e-13   46.7  24.8   1   1   1.2e-14   6.6e-12   43.8  24.2   105   177    93   164    15   206 0.78 palmitoyltransferase, putative [Plasmodium vivax]
SCO67614.1           -            437 9909at5820           -            251   3.3e-12   44.7  20.5   1   2      0.68   3.7e+02   -1.3   5.1    43    92   141   189   125   199 0.68 palmitoyltransferase, putative [Plasmodium vivax]
SCO67614.1           -            437 9909at5820           -            251   3.3e-12   44.7  20.5   2   2     6e-15   3.3e-12   44.7  20.5    69   230   208   382   185   396 0.61 palmitoyltransferase, putative [Plasmodium vivax]
SCO68700.1           -            641 9909at5820           -            251   2.3e-10   38.7  13.7   1   2   9.4e-13   5.2e-10   37.5  11.4   106   205   437   532   424   570 0.70 palmitoyltransferase, putative [Plasmodium vivax]
SCO68700.1           -            641 9909at5820           -            251   2.3e-10   38.7  13.7   2   2      0.17        91    0.7   0.1   199   236   563   598   556   605 0.74 palmitoyltransferase, putative [Plasmodium vivax]
SCO65727.1           -            287 9909at5820           -            251   5.4e-10   37.5  11.7   1   2   9.8e-13   5.4e-10   37.5  11.7   105   161   101   157    93   186 0.76 palmitoyltransferase, putative [Plasmodium vivax]
SCO65727.1           -            287 9909at5820           -            251   5.4e-10   37.5  11.7   2   2      0.81   4.5e+02   -1.6   2.4   132   179   192   239   162   274 0.51 palmitoyltransferase, putative [Plasmodium vivax]
SCO66218.1           -            281 9909at5820           -            251   5.6e-07   27.6  16.5   1   2      0.06        33    2.1   0.9    46    92    15    61    10    67 0.56 palmitoyltransferase, putative [Plasmodium vivax]
SCO66218.1           -            281 9909at5820           -            251   5.6e-07   27.6  16.5   2   2     1e-09   5.6e-07   27.6  16.5    96   215   105   229    58   253 0.71 palmitoyltransferase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9909at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9909at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9909at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:16:09 2026
# [ok]
