#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65804.1           -            322 7934at5820           -            173  5.2e-121  399.3  12.4   1   2  1.3e-117  1.8e-115  381.2   8.0     1   173    26   205    26   205 0.98 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 7934at5820           -            173  5.2e-121  399.3  12.4   2   2   1.7e-07   2.4e-05   22.7   0.1    46   115   204   271   203   320 0.82 receptor for activated c kinase, putative [Plasmodium vivax]
SCO67557.1           -            660 7934at5820           -            173   2.2e-34  117.3  14.5   1   5   3.6e-13     5e-11   41.2   0.0    30   115   110   195    85   221 0.87 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 7934at5820           -            173   2.2e-34  117.3  14.5   2   5   3.6e-08   4.9e-06   24.9   1.3    99   172   341   417   337   418 0.88 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 7934at5820           -            173   2.2e-34  117.3  14.5   3   5       5.5   7.6e+02   -1.7   0.0    78   114   444   481   434   487 0.75 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 7934at5820           -            173   2.2e-34  117.3  14.5   4   5   5.1e-15     7e-13   47.2   0.4    36   113   489   566   461   577 0.85 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 7934at5820           -            173   2.2e-34  117.3  14.5   5   5     0.001      0.14   10.4   0.1    35    69   624   658   609   660 0.64 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67096.1           -            595 7934at5820           -            173   4.1e-24   83.8  12.9   1   4    0.0022      0.31    9.3   0.6   119   160   276   315   240   318 0.79 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 7934at5820           -            173   4.1e-24   83.8  12.9   2   4   3.9e-11   5.4e-09   34.6   0.0    35   105   316   386   314   387 0.95 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 7934at5820           -            173   4.1e-24   83.8  12.9   3   4   7.1e-15   9.9e-13   46.8   1.5    58   172   381   494   377   495 0.87 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 7934at5820           -            173   4.1e-24   83.8  12.9   4   4      0.45        62    1.8   0.2    52   112   505   573   495   579 0.61 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
