#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   1  10   1.6e-99     1e-95  320.2  27.3     2   204     9   217     8   239 0.95 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   2  10   2.8e-48   1.8e-44  150.4   4.3   203   317   560   674   555   685 0.94 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   3  10   3.8e-68   2.5e-64  216.2  25.0   324   461  1210  1355  1201  1361 0.94 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   4  10  6.1e-101     4e-97  324.9  29.1   426   651  1394  1638  1378  1651 0.87 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   5  10   6.4e-39   4.1e-35  119.4  15.8   650   735  1713  1805  1708  1817 0.88 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   6  10     2e-74   1.3e-70  237.0  25.2   737   892  1856  2015  1854  2036 0.97 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   7  10   2.3e-05      0.15    8.1   4.7   888   936  2325  2375  2274  2382 0.73 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   8  10   9.5e-66   6.2e-62  208.3  21.2   886  1071  2471  2667  2446  2673 0.85 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8   9  10     7e-51   4.5e-47  159.0  15.1  1066  1161  2903  2998  2900  3005 0.96 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7721213.1         -           3404 451at5820            -           1467         0 2140.4 286.8  10  10  1.9e-139  1.2e-135  452.5  47.1  1156  1467  3048  3401  3045  3401 0.90 | transcript=PVPAM_110011500_t1 | gene=PVPAM_110011500 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000011:238228-248442(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/451at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PAM_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/451at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/451at5820.hmm /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:05 2026
# [ok]
