#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   1  18    9e-131  5.8e-127  423.3  23.0     1   260     1   265     1   273 0.96 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   2  18     4e-61   2.6e-57  192.2   0.2   263   373   418   528   382   537 0.93 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   3  18     2e-06     0.013   10.8   0.4   371   409   760   798   751   823 0.81 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   4  18  1.2e-230  7.5e-227  754.6  76.0   410   866   983  1481   978  1501 0.91 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   5  18    0.0077        50   -1.1   0.0   870   923  1668  1725  1662  1729 0.79 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   6  18   4.1e-10   2.7e-06   23.0   0.2   916   948  1752  1787  1750  1794 0.91 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   7  18   1.1e-11   7.2e-08   28.2   0.1   969  1028  1895  1968  1835  1983 0.74 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   8  18  6.3e-100   4.1e-96  320.9  32.7  1036  1397  2030  2490  2025  2501 0.80 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   9  18     1e-24   6.4e-21   71.5   2.5  1399  1490  2526  2633  2492  2645 0.82 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  10  18   3.9e-09   2.5e-05   19.8   0.0  1496  1540  2704  2753  2697  2757 0.86 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  11  18   5.3e-13   3.4e-09   32.6   0.0  1538  1579  2795  2836  2789  2851 0.92 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
