#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1326000|PVP01_1326000.1|unknown -            518 6247at5820           -            432  3.1e-255  845.1  32.3   1   1  1.2e-256  1.9e-253  839.2  32.3     1   432     1   475     1   475 0.95 -
GCA_040114635.1|PVP01_1313700|PVP01_1313700.1|unknown -            499 6247at5820           -            432   5.8e-07   27.0   1.2   1   2   4.8e-09   7.6e-06   23.3   0.2   278   339   102   166    90   181 0.77 -
GCA_040114635.1|PVP01_1313700|PVP01_1313700.1|unknown -            499 6247at5820           -            432   5.8e-07   27.0   1.2   2   2     0.015        23    2.0   0.0   218   248   333   360   324   394 0.76 -
GCA_040114635.1|PVP01_0310000|PVP01_0310000.1|unknown -            790 6247at5820           -            432   8.1e-06   23.2   5.8   1   3    0.0044       6.9    3.7   0.1   124   195   366   440   359   487 0.81 -
GCA_040114635.1|PVP01_0310000|PVP01_0310000.1|unknown -            790 6247at5820           -            432   8.1e-06   23.2   5.8   2   3   1.9e-08     3e-05   21.4   0.2   271   339   539   611   511   639 0.76 -
GCA_040114635.1|PVP01_0310000|PVP01_0310000.1|unknown -            790 6247at5820           -            432   8.1e-06   23.2   5.8   3   3      0.13     2e+02   -1.1   0.1   316   379   649   710   642   734 0.68 -
GCA_040114635.1|PVP01_1009500|PVP01_1009500.1|unknown -            365 6247at5820           -            432    0.0013   15.9   0.0   1   3   8.5e-07    0.0013   15.9   0.0   276   336    58   120    52   129 0.74 -
GCA_040114635.1|PVP01_1009500|PVP01_1009500.1|unknown -            365 6247at5820           -            432    0.0013   15.9   0.0   2   3     0.098   1.5e+02   -0.7   0.5   181   266   136   232   126   241 0.57 -
GCA_040114635.1|PVP01_1009500|PVP01_1009500.1|unknown -            365 6247at5820           -            432    0.0013   15.9   0.0   3   3      0.87   1.4e+03   -3.9   0.2    87   121   308   341   303   349 0.54 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6247at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6247at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6247at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:17:35 2026
# [ok]
