#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_0204400|PVP01_0204400.1|unknown -            447 6254at5820           -            400  1.9e-243  806.2  17.5   1   1  1.8e-244  6.5e-242  801.2  17.5     1   400     6   447     6   447 0.94 -
GCA_040114635.1|PVP01_1316200|PVP01_1316200.1|unknown -            509 6254at5820           -            400   1.1e-53  181.4  20.6   1   3   5.3e-18     2e-15   55.4   6.6    28   165    33   175     6   199 0.84 -
GCA_040114635.1|PVP01_1316200|PVP01_1316200.1|unknown -            509 6254at5820           -            400   1.1e-53  181.4  20.6   2   3   0.00037      0.14    9.8   0.1   217   244   201   228   176   240 0.77 -
GCA_040114635.1|PVP01_1316200|PVP01_1316200.1|unknown -            509 6254at5820           -            400   1.1e-53  181.4  20.6   3   3   6.6e-39   2.4e-36  124.3   2.7   210   388   322   498   295   509 0.87 -
GCA_040114635.1|PVP01_1225200|PVP01_1225200.1|unknown -            533 6254at5820           -            400   2.9e-42  143.8   2.5   1   2   1.7e-26   6.1e-24   83.4   0.0    27   242    65   297    46   316 0.80 -
GCA_040114635.1|PVP01_1225200|PVP01_1225200.1|unknown -            533 6254at5820           -            400   2.9e-42  143.8   2.5   2   2   2.2e-19     8e-17   60.0   0.8   209   386   340   531   330   533 0.79 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 6254at5820           -            400   5.5e-12   44.1   0.2   1   4      0.18        66    1.0   0.0   345   383    16    53    13    68 0.83 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 6254at5820           -            400   5.5e-12   44.1   0.2   2   4   1.3e-07   4.8e-05   21.2   0.0   209   324    72   189    66   199 0.87 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 6254at5820           -            400   5.5e-12   44.1   0.2   3   4     2e-08   7.6e-06   23.9   0.0   219   323   169   270   164   285 0.85 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 6254at5820           -            400   5.5e-12   44.1   0.2   4   4       1.1     4e+02   -1.6   0.0   266   280   305   319   292   322 0.49 -
GCA_040114635.1|PVP01_0519300|PVP01_0519300.1|unknown -            458 6254at5820           -            400   9.1e-11   40.1   1.6   1   2     0.036        13    3.3   0.0   113   183   135   215   131   240 0.59 -
GCA_040114635.1|PVP01_0519300|PVP01_0519300.1|unknown -            458 6254at5820           -            400   9.1e-11   40.1   1.6   2   2   8.1e-12     3e-09   35.1   0.7   250   356   328   433   318   453 0.86 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 6254at5820           -            400   1.4e-08   32.8   6.1   1   4       6.6   2.4e+03   -4.2   0.9   134   165   168   199   124   233 0.56 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 6254at5820           -            400   1.4e-08   32.8   6.1   2   4   0.00023     0.086   10.5   0.1   244   281   276   313   267   335 0.84 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 6254at5820           -            400   1.4e-08   32.8   6.1   3   4   1.4e-08     5e-06   24.4   0.0   185   313   337   470   324   476 0.82 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 6254at5820           -            400   1.4e-08   32.8   6.1   4   4      0.72   2.7e+02   -1.0   0.0   201   252   488   539   470   573 0.61 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 6254at5820           -            400   2.3e-08   32.1   4.8   1   3    0.0092       3.4    5.2   0.0   284   327    29    71    24    83 0.84 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 6254at5820           -            400   2.3e-08   32.1   4.8   2   3   7.2e-09   2.6e-06   25.4   1.4   165   323   113   283    94   286 0.76 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 6254at5820           -            400   2.3e-08   32.1   4.8   3   3    0.0013       0.5    8.0   0.2   181   234   261   321   252   324 0.71 -
GCA_040114635.1|PVP01_1455700|PVP01_1455700.1|unknown -            506 6254at5820           -            400   2.3e-07   28.9   0.1   1   1   1.1e-09   4.1e-07   28.0   0.1   243   326   277   360   270   377 0.81 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 6254at5820           -            400   2.8e-07   28.6   0.7   1   3     2e-06   0.00074   17.3   0.0   247   322   120   193   102   205 0.83 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 6254at5820           -            400   2.8e-07   28.6   0.7   2   3      0.12        44    1.6   0.1   346   381   365   400   341   418 0.85 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 6254at5820           -            400   2.8e-07   28.6   0.7   3   3      0.03        11    3.6   0.0   265   320   467   522   459   593 0.61 -
GCA_040114635.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 6254at5820           -            400   2.9e-07   28.5   0.8   1   2   0.00048      0.18    9.5   0.2   251   317   257   326   230   341 0.76 -
GCA_040114635.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 6254at5820           -            400   2.9e-07   28.5   0.8   2   2   2.4e-06   0.00088   17.1   0.0   225   307   360   443   335   459 0.67 -
GCA_040114635.1|PVP01_1207800|PVP01_1207800.1|unknown -            363 6254at5820           -            400   3.6e-07   28.2   3.8   1   2   1.9e-07   7.2e-05   20.6   0.1   227   324    41   144    14   152 0.75 -
GCA_040114635.1|PVP01_1207800|PVP01_1207800.1|unknown -            363 6254at5820           -            400   3.6e-07   28.2   3.8   2   2    0.0059       2.2    5.9   0.5   225   360   190   338   181   360 0.52 -
GCA_040114635.1|PVP01_1468300|PVP01_1468300.1|unknown -            565 6254at5820           -            400   5.2e-07   27.7   0.0   1   1   2.6e-09   9.6e-07   26.8   0.0   236   324    61   157    53   167 0.87 -
GCA_040114635.1|PVP01_0117900|PVP01_0117900.1|unknown -           1071 6254at5820           -            400   3.4e-06   25.0   4.3   1   4      0.07        26    2.3   0.0   202   268   334   403   318   408 0.73 -
GCA_040114635.1|PVP01_0117900|PVP01_0117900.1|unknown -           1071 6254at5820           -            400   3.4e-06   25.0   4.3   2   4   5.3e-05      0.02   12.6   0.1   183   239   421   482   396   491 0.78 -
GCA_040114635.1|PVP01_0117900|PVP01_0117900.1|unknown -           1071 6254at5820           -            400   3.4e-06   25.0   4.3   3   4   0.00081       0.3    8.7   0.0   249   343   524   624   514   639 0.73 -
GCA_040114635.1|PVP01_0117900|PVP01_0117900.1|unknown -           1071 6254at5820           -            400   3.4e-06   25.0   4.3   4   4       1.7   6.2e+02   -2.2   0.3   173   204   713   749   689   758 0.69 -
GCA_040114635.1|PVP01_1448900|PVP01_1448900.1|unknown -            754 6254at5820           -            400   1.3e-05   23.1   3.3   1   2   3.9e-06    0.0015   16.3   0.1   248   325    11    91     4   107 0.86 -
GCA_040114635.1|PVP01_1448900|PVP01_1448900.1|unknown -            754 6254at5820           -            400   1.3e-05   23.1   3.3   2   2    0.0071       2.6    5.6   0.7   256   328   241   316   202   325 0.75 -
GCA_040114635.1|PVP01_1141000|PVP01_1141000.1|unknown -            361 6254at5820           -            400   0.00018   19.3   0.0   1   1   5.7e-07   0.00021   19.1   0.0   218   304   202   290    77   349 0.74 -
GCA_040114635.1|PVP01_0410800|PVP01_0410800.1|unknown -           1438 6254at5820           -            400    0.0011   16.7   1.9   1   2   0.00014     0.053   11.2   0.2   250   323   147   225   116   238 0.84 -
GCA_040114635.1|PVP01_0410800|PVP01_0410800.1|unknown -           1438 6254at5820           -            400    0.0011   16.7   1.9   2   2     0.012       4.6    4.8   0.1   273   313   267   307   245   361 0.77 -
GCA_040114635.1|PVP01_0312600|PVP01_0312600.1|unknown -            327 6254at5820           -            400    0.0041   14.9   0.9   1   4      0.62   2.3e+02   -0.8   0.0   346   381     7    39     5    59 0.82 -
