#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_0607800|PVP01_0607800.1|unknown -            875 3500at5820           -            687  6.4e-164  545.8  26.1   1   1  6.5e-167  8.1e-164  545.5  26.1     1   258     1   265     1   271 0.98 -
GCA_040114635.1|PVP01_0932400|PVP01_0932400.1|unknown -           2383 3500at5820           -            687     5e-08   30.6   1.8   1   2     0.055        69    0.4   0.1   515   559  1315  1358  1269  1360 0.76 -
GCA_040114635.1|PVP01_0932400|PVP01_0932400.1|unknown -           2383 3500at5820           -            687     5e-08   30.6   1.8   2   2   1.4e-10   1.7e-07   28.8   0.2   128   254  1427  1547  1417  1562 0.84 -
GCA_040114635.1|PVP01_1246700|PVP01_1246700.1|unknown -            645 3500at5820           -            687     8e-06   23.4   8.8   1   2   1.2e-06    0.0015   15.9   2.3   109   182   107   176   105   183 0.85 -
GCA_040114635.1|PVP01_1246700|PVP01_1246700.1|unknown -            645 3500at5820           -            687     8e-06   23.4   8.8   2   2   5.2e-05     0.066   10.4   0.5   139   209   351   415   328   434 0.77 -
GCA_040114635.1|PVP01_1240700|PVP01_1240700.1|unknown -            877 3500at5820           -            687   1.7e-05   22.3   0.0   1   1   1.8e-08   2.3e-05   21.8   0.0    74   151    20    97     6   103 0.73 -
GCA_040114635.1|PVP01_1432200|PVP01_1432200.1|unknown -            586 3500at5820           -            687   5.1e-05   20.7   3.6   1   3       1.5   1.9e+03   -4.4   1.3    17    30    19    32     9    67 0.47 -
GCA_040114635.1|PVP01_1432200|PVP01_1432200.1|unknown -            586 3500at5820           -            687   5.1e-05   20.7   3.6   2   3     0.011        14    2.7   3.4    40   142   157   265   143   287 0.66 -
GCA_040114635.1|PVP01_1432200|PVP01_1432200.1|unknown -            586 3500at5820           -            687   5.1e-05   20.7   3.6   3   3     4e-08   5.1e-05   20.7   3.6   134   235   318   414   253   436 0.72 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3500at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3500at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3500at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:07:18 2026
# [ok]
