#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1301500|PVP01_1301500.1|unknown -            323 8101at5820           -            292  4.3e-194  641.8  13.0   1   1  1.9e-196    2e-193  639.6  13.0     1   292    14   323    14   323 0.96 -
GCA_040114635.1|PVP01_0510400|PVP01_0510400.1|unknown -            318 8101at5820           -            292   2.9e-11   41.7   0.2   1   2     2e-05     0.021   12.6   0.0    26    98    41   116    16   123 0.76 -
GCA_040114635.1|PVP01_0510400|PVP01_0510400.1|unknown -            318 8101at5820           -            292   2.9e-11   41.7   0.2   2   2   6.4e-10   6.7e-07   27.3   0.1    12   151   123   262   115   271 0.84 -
GCA_040114635.1|PVP01_0621700|PVP01_0621700.1|unknown -            301 8101at5820           -            292     3e-09   35.0   1.8   1   3   3.4e-09   3.6e-06   24.9   0.0    17   140    11   142     3   149 0.82 -
GCA_040114635.1|PVP01_0621700|PVP01_0621700.1|unknown -            301 8101at5820           -            292     3e-09   35.0   1.8   2   3   2.2e-05     0.023   12.4   0.3    19   141   118   240   109   255 0.75 -
GCA_040114635.1|PVP01_0621700|PVP01_0621700.1|unknown -            301 8101at5820           -            292     3e-09   35.0   1.8   3   3      0.78   8.2e+02   -2.5   0.0    51    73   254   276   245   295 0.72 -
GCA_040114635.1|PVP01_1458700|PVP01_1458700.1|unknown -            259 8101at5820           -            292   6.3e-09   34.0   7.1   1   1   5.3e-11   5.6e-08   30.9   7.1    58   260    33   239     5   255 0.75 -
GCA_040114635.1|PVP01_0703600|PVP01_0703600.1|unknown -           1119 8101at5820           -            292   5.1e-07   27.7   1.3   1   3      0.13   1.4e+02    0.0   0.0    20    47    38    65    15    73 0.73 -
GCA_040114635.1|PVP01_0703600|PVP01_0703600.1|unknown -           1119 8101at5820           -            292   5.1e-07   27.7   1.3   2   3   5.6e-06    0.0059   14.4   0.2    20   103   751   831   739   840 0.82 -
GCA_040114635.1|PVP01_0703600|PVP01_0703600.1|unknown -           1119 8101at5820           -            292   5.1e-07   27.7   1.3   3   3   0.00015      0.16    9.7   0.1     9    97  1024  1110  1019  1117 0.74 -
GCA_040114635.1|PVP01_1103300|PVP01_1103300.1|unknown -            493 8101at5820           -            292   0.00012   20.0   9.2   1   4     0.052        55    1.4   0.0    19    50    18    49     5    86 0.69 -
GCA_040114635.1|PVP01_1103300|PVP01_1103300.1|unknown -            493 8101at5820           -            292   0.00012   20.0   9.2   2   4      0.96     1e+03   -2.8   0.0    31    67    86   123    64   126 0.68 -
GCA_040114635.1|PVP01_1103300|PVP01_1103300.1|unknown -            493 8101at5820           -            292   0.00012   20.0   9.2   3   4   0.00062      0.65    7.7   1.0    10   107   287   395   279   433 0.64 -
GCA_040114635.1|PVP01_1103300|PVP01_1103300.1|unknown -            493 8101at5820           -            292   0.00012   20.0   9.2   4   4     4e-06    0.0042   14.9   0.3    33   100   419   491   393   493 0.79 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8101at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8101at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8101at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:21:14 2026
# [ok]
