#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1228400|PVP01_1228400.1|unknown -            338 9865at5820           -            291  2.9e-159  527.5  25.0   1   1  5.8e-162  7.3e-159  526.2  25.0     1   291    12   334    12   334 0.92 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 9865at5820           -            291   3.1e-05   21.9   5.8   1   3   3.8e-07   0.00048   18.0   0.3    16   128   287   395   273   397 0.79 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 9865at5820           -            291   3.1e-05   21.9   5.8   2   3     0.087   1.1e+02    0.4   0.0   239   255   422   438   401   475 0.71 -
GCA_040114635.1|PVP01_0837800|PVP01_0837800.1|unknown -            595 9865at5820           -            291   3.1e-05   21.9   5.8   3   3      0.12   1.5e+02   -0.0   0.1   232   255   503   526   489   538 0.82 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   1   7       1.4   1.8e+03   -3.6   0.2   130   183    44    97    38   104 0.68 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   2   7     0.059        75    1.0   0.0   232   259   130   157   121   190 0.75 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   3   7      0.35   4.3e+02   -1.5   0.0   231   260   171   200   167   206 0.83 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   4   7      0.37   4.6e+02   -1.6   0.0   240   261   342   363   335   378 0.75 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   5   7     0.095   1.2e+02    0.3   2.8    57   112   408   466   396   471 0.80 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   6   7   2.1e-07   0.00027   18.9   0.1   160   255   474   568   466   579 0.75 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 9865at5820           -            291   0.00027   18.9   0.1   7   7    0.0014       1.8    6.3   0.1   228   252   634   659   629   660 0.84 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9865at5820           -            291    0.0021   15.9   3.7   1   6      0.33   4.1e+02   -1.5   0.0   239   255    37    53    29    61 0.84 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9865at5820           -            291    0.0021   15.9   3.7   2   6     0.042        53    1.5   0.0   233   260    80   107    66   114 0.82 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9865at5820           -            291    0.0021   15.9   3.7   3   6     0.022        28    2.4   0.0   189   256   117   190   108   207 0.59 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9865at5820           -            291    0.0021   15.9   3.7   4   6    0.0014       1.8    6.3   0.1   233   257   209   234   202   269 0.83 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9865at5820           -            291    0.0021   15.9   3.7   5   6      0.23   2.9e+02   -1.0   0.0   236   260   252   276   231   281 0.79 -
GCA_040114635.1|PVP01_0507600|PVP01_0507600.1|unknown -            322 9865at5820           -            291    0.0021   15.9   3.7   6   6     0.041        52    1.5   0.0   232   256   296   320   291   322 0.84 -
GCA_040114635.1|PVP01_0917000|PVP01_0917000.1|unknown -            460 9865at5820           -            291      0.01   13.6   5.1   1   3      0.16     2e+02   -0.4   0.1   228   247    10    32     3    57 0.70 -
GCA_040114635.1|PVP01_0917000|PVP01_0917000.1|unknown -            460 9865at5820           -            291      0.01   13.6   5.1   2   3   0.00036      0.45    8.2   0.0   227   254   113   140    83   146 0.71 -
GCA_040114635.1|PVP01_0917000|PVP01_0917000.1|unknown -            460 9865at5820           -            291      0.01   13.6   5.1   3   3    0.0059       7.4    4.3   2.3   149   253   280   390   221   400 0.74 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9865at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9865at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9865at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:24:42 2026
# [ok]
