#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_0713100|PVP01_0713100.1|unknown -            484 7103at5820           -            414  1.1e-223  741.4  46.4   1   1  3.4e-225  3.6e-222  736.4  46.4     1   414     7   480     7   480 0.93 -
GCA_040114635.1|PVP01_0209900|PVP01_0209900.1|unknown -            571 7103at5820           -            414   1.5e-15   55.7  38.0   1   2   1.8e-17   1.9e-14   52.1   8.7    12   210    34   235    28   242 0.84 -
GCA_040114635.1|PVP01_0209900|PVP01_0209900.1|unknown -            571 7103at5820           -            414   1.5e-15   55.7  38.0   2   2   6.2e-05     0.064   10.9  19.4   250   362   379   499   335   516 0.70 -
GCA_040114635.1|PVP01_0210000|PVP01_0210000.1|unknown -            638 7103at5820           -            414   3.6e-14   51.2  37.5   1   2   5.4e-14   5.7e-11   40.7  10.3    25   212    43   241    19   266 0.73 -
GCA_040114635.1|PVP01_0210000|PVP01_0210000.1|unknown -            638 7103at5820           -            414   3.6e-14   51.2  37.5   2   2   1.4e-06    0.0014   16.3  19.2   265   374   477   593   455   621 0.68 -
GCA_040114635.1|PVP01_0930500|PVP01_0930500.1|unknown -            571 7103at5820           -            414   5.9e-11   40.6  12.6   1   2   5.6e-14   5.9e-11   40.6  12.6     5   210    67   283    62   291 0.83 -
GCA_040114635.1|PVP01_0930500|PVP01_0930500.1|unknown -            571 7103at5820           -            414   5.9e-11   40.6  12.6   2   2       4.2   4.4e+03   -5.1  19.1   270   374   407   518   377   554 0.70 -
GCA_040114635.1|PVP01_0903400|PVP01_0903400.1|unknown -            261 7103at5820           -            414    0.0083   13.8   0.2   1   2       0.2   2.1e+02   -0.7   0.3   303   327    67    91    52    97 0.74 -
GCA_040114635.1|PVP01_0903400|PVP01_0903400.1|unknown -            261 7103at5820           -            414    0.0083   13.8   0.2   2   2   7.9e-06    0.0083   13.8   0.2   180   244   141   204   122   218 0.87 -
GCA_040114635.1|PVP01_0827700|PVP01_0827700.1|unknown -            541 7103at5820           -            414      0.52    7.9  42.6   1   4      0.42   4.4e+02   -1.8   1.2    23    99    15    91     8   119 0.56 -
GCA_040114635.1|PVP01_0827700|PVP01_0827700.1|unknown -            541 7103at5820           -            414      0.52    7.9  42.6   2   4      0.21   2.2e+02   -0.8   0.0   115   139   160   184   151   195 0.77 -
GCA_040114635.1|PVP01_0827700|PVP01_0827700.1|unknown -            541 7103at5820           -            414      0.52    7.9  42.6   3   4     0.023        24    2.4   0.0   163   205   233   277   210   304 0.66 -
GCA_040114635.1|PVP01_0827700|PVP01_0827700.1|unknown -            541 7103at5820           -            414      0.52    7.9  42.6   4   4   1.4e-05     0.014   13.0  29.2   230   376   329   488   320   519 0.72 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7103at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7103at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7103at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:17:06 2026
# [ok]
