#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1238400|PVP01_1238400.1|unknown -            743 3797at5820           -            571  1.6e-269  894.3  34.2   1   1  5.8e-272  7.3e-269  892.2  34.2     1   571     1   743     1   743 0.94 -
GCA_040114635.1|PVP01_0604500|PVP01_0604500.1|unknown -           1508 3797at5820           -            571     6e-07   27.4   2.3   1   2   1.9e-09   2.4e-06   25.5   0.7    78   131    19    72    13    77 0.93 -
GCA_040114635.1|PVP01_0604500|PVP01_0604500.1|unknown -           1508 3797at5820           -            571     6e-07   27.4   2.3   2   2     0.061        76    0.7   0.0    79    94    86   101    83   112 0.87 -
GCA_040114635.1|PVP01_0935400|PVP01_0935400.1|unknown -           2220 3797at5820           -            571    0.0005   17.8   1.7   1   5         3   3.8e+03   -4.9   5.0   241   283   231   271   128   341 0.54 -
GCA_040114635.1|PVP01_0935400|PVP01_0935400.1|unknown -           2220 3797at5820           -            571    0.0005   17.8   1.7   2   5     4e-07    0.0005   17.8   1.7    77   134   509   566   507   568 0.92 -
GCA_040114635.1|PVP01_0935400|PVP01_0935400.1|unknown -           2220 3797at5820           -            571    0.0005   17.8   1.7   3   5     6e-05     0.076   10.6   2.7    83   130   549   598   547   604 0.86 -
GCA_040114635.1|PVP01_0935400|PVP01_0935400.1|unknown -           2220 3797at5820           -            571    0.0005   17.8   1.7   4   5       1.4   1.8e+03   -3.8   0.5   458   517   716   776   700   800 0.55 -
GCA_040114635.1|PVP01_0935400|PVP01_0935400.1|unknown -           2220 3797at5820           -            571    0.0005   17.8   1.7   5   5         2   2.5e+03   -4.3   0.4   202   241   893   932   869   968 0.70 -
GCA_040114635.1|PVP01_0725700|PVP01_0725700.1|unknown -           1245 3797at5820           -            571    0.0011   16.7   4.1   1   2   8.6e-07    0.0011   16.7   4.1    77   131    14    69    10    79 0.92 -
GCA_040114635.1|PVP01_0725700|PVP01_0725700.1|unknown -           1245 3797at5820           -            571    0.0011   16.7   4.1   2   2       2.6   3.3e+03   -4.7   1.7   241   241   395   395   330   462 0.42 -
GCA_040114635.1|PVP01_1008800|PVP01_1008800.1|unknown -            984 3797at5820           -            571    0.0021   15.8   1.1   1   5   1.6e-06    0.0021   15.8   1.1    78   132    43    98    31   102 0.89 -
GCA_040114635.1|PVP01_1008800|PVP01_1008800.1|unknown -            984 3797at5820           -            571    0.0021   15.8   1.1   2   5         5   6.3e+03  -11.7  47.4    83   316    83   338    79   357 0.49 -
GCA_040114635.1|PVP01_1008800|PVP01_1008800.1|unknown -            984 3797at5820           -            571    0.0021   15.8   1.1   3   5         5   6.3e+03  -11.7  33.8   162   347   338   529   335   564 0.75 -
GCA_040114635.1|PVP01_1008800|PVP01_1008800.1|unknown -            984 3797at5820           -            571    0.0021   15.8   1.1   4   5         5   6.3e+03   -8.0  31.3   181   370   630   818   606   859 0.46 -
GCA_040114635.1|PVP01_1008800|PVP01_1008800.1|unknown -            984 3797at5820           -            571    0.0021   15.8   1.1   5   5      0.34   4.2e+02   -1.8   0.1   216   262   924   970   906   983 0.76 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3797at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:08:51 2026
# [ok]
