#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1439800|PVP01_1439800.1|unknown -            836 3491at5820           -            604  1.7e-268  890.8  43.4   1   1  4.9e-271  2.2e-268  890.4  43.4     1   464    31   522    31   529 0.96 -
GCA_040114635.1|PVP01_1444700|PVP01_1444700.1|unknown -           1233 3491at5820           -            604     1e-15   56.0  11.3   1   3       3.1   1.4e+03   -3.9   0.5   457   508    87   142    79   156 0.72 -
GCA_040114635.1|PVP01_1444700|PVP01_1444700.1|unknown -           1233 3491at5820           -            604     1e-15   56.0  11.3   2   3   4.7e-05     0.021   12.0   0.1   109   183   242   316   216   328 0.82 -
GCA_040114635.1|PVP01_1444700|PVP01_1444700.1|unknown -           1233 3491at5820           -            604     1e-15   56.0  11.3   3   3   6.4e-17   2.9e-14   51.2   1.2    89   235   405   560   400   563 0.90 -
GCA_040114635.1|PVP01_0713700|PVP01_0713700.1|unknown -            718 3491at5820           -            604   6.8e-13   46.7  13.7   1   3     3e-08   1.3e-05   22.6   3.5    72   150    64   143    52   213 0.86 -
GCA_040114635.1|PVP01_0713700|PVP01_0713700.1|unknown -            718 3491at5820           -            604   6.8e-13   46.7  13.7   2   3   7.8e-07   0.00035   17.9   0.0   117   215   389   488   373   498 0.89 -
GCA_040114635.1|PVP01_0713700|PVP01_0713700.1|unknown -            718 3491at5820           -            604   6.8e-13   46.7  13.7   3   3   0.00052      0.23    8.6   3.1   333   425   540   639   523   648 0.81 -
GCA_040114635.1|PVP01_1263800|PVP01_1263800.1|unknown -            597 3491at5820           -            604   4.5e-09   34.1  20.3   1   2     0.016       7.1    3.7   7.3    81   213    34   169    29   181 0.81 -
GCA_040114635.1|PVP01_1263800|PVP01_1263800.1|unknown -            597 3491at5820           -            604   4.5e-09   34.1  20.3   2   2     1e-11   4.5e-09   34.1  20.3    81   253   216   388   199   404 0.88 -
GCA_040114635.1|PVP01_0822200|PVP01_0822200.1|unknown -            634 3491at5820           -            604   1.4e-08   32.4   7.2   1   3   2.4e-08   1.1e-05   22.9   0.1   104   195   156   247   130   257 0.91 -
GCA_040114635.1|PVP01_0822200|PVP01_0822200.1|unknown -            634 3491at5820           -            604   1.4e-08   32.4   7.2   2   3   0.00033      0.15    9.2   0.2   260   298   345   383   313   391 0.76 -
GCA_040114635.1|PVP01_0822200|PVP01_0822200.1|unknown -            634 3491at5820           -            604   1.4e-08   32.4   7.2   3   3     0.029        13    2.8   0.3   126   198   476   552   448   574 0.78 -
GCA_040114635.1|PVP01_1425300|PVP01_1425300.1|unknown -            943 3491at5820           -            604   1.5e-08   32.3   7.2   1   1   2.7e-07   0.00012   19.4   2.1    66   181   293   408   271   414 0.74 -
GCA_040114635.1|PVP01_1140700|PVP01_1140700.1|unknown -           1217 3491at5820           -            604   7.9e-08   29.9  20.6   1   5     0.087        39    1.2   0.0   114   153    93   132    80   138 0.67 -
GCA_040114635.1|PVP01_1140700|PVP01_1140700.1|unknown -           1217 3491at5820           -            604   7.9e-08   29.9  20.6   2   5     0.011         5    4.2   0.3    87   120   194   227   185   240 0.84 -
GCA_040114635.1|PVP01_1140700|PVP01_1140700.1|unknown -           1217 3491at5820           -            604   7.9e-08   29.9  20.6   3   5   3.5e-07   0.00016   19.1   2.8    81   154   346   423   334   431 0.83 -
GCA_040114635.1|PVP01_1140700|PVP01_1140700.1|unknown -           1217 3491at5820           -            604   7.9e-08   29.9  20.6   4   5    0.0016      0.72    7.0   0.3   403   431   426   454   421   493 0.68 -
GCA_040114635.1|PVP01_1140700|PVP01_1140700.1|unknown -           1217 3491at5820           -            604   7.9e-08   29.9  20.6   5   5   0.00054      0.24    8.5   0.2   195   249   549   610   545   634 0.67 -
