#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   1   9  5.4e-115    3e-111  371.2  12.5     1   187     1   194     1   206 0.96 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   2   9   3.6e-39     2e-35  120.1   0.2   181   277   301   400   291   406 0.93 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   3   9   8.4e-94   4.6e-90  301.0  10.7   278   431   441   594   432   599 0.98 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   4   9  3.2e-144  1.8e-140  468.0  13.3   429   647   632   862   626   865 0.95 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   5   9   3.1e-40   1.7e-36  123.7   5.9   687   869  1204  1393  1185  1404 0.75 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   6   9   2.4e-28   1.4e-24   84.3   0.7   811   867  1437  1493  1402  1510 0.90 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   7   9   2.8e-22   1.5e-18   64.2   0.2   811   868  1539  1596  1512  1618 0.82 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   8   9   1.5e-13   8.1e-10   35.3   0.0   744   799  1622  1677  1611  1685 0.73 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084175.1-p1      -           2019 810at5820            -           1098         0 1866.6 122.5   9   9  4.7e-104  2.6e-100  335.0  28.0   898  1098  1797  2002  1783  2002 0.92 | transcript=PVX_084175.1 | gene=PVX_084175 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:67881-74884(-) | protein_length=2019 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/810at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/810at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/810at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:50:05 2026
# [ok]
