#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   1  10   5.5e-52     3e-48  162.0  19.9     1   176    19   219    19   232 0.85 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   2  10  1.7e-148  9.4e-145  482.2  60.9   148   497   232   633   218   647 0.89 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   3  10   2.1e-63   1.2e-59  199.9  15.6   487   652   668   876   657   890 0.87 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   4  10  1.6e-266  9.1e-263  873.7  57.9   651  1128   955  1467   946  1472 0.94 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   5  10   1.3e-52   7.2e-49  164.1   5.8  1122  1211  1530  1619  1521  1635 0.94 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   6  10  5.5e-246  3.1e-242  805.6  50.4  1210  1614  1749  2154  1745  2168 0.98 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   7  10  9.3e-231  5.2e-227  755.1  41.1  1607  2013  2342  2761  2332  2773 0.96 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   8  10   8.1e-15   4.5e-11   38.7   0.2  2014  2055  2864  2905  2855  2909 0.93 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5   9  10   1.2e-10   6.5e-07   24.9   0.1  2055  2081  2949  2975  2927  2979 0.81 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122100.1-p1      -           3497 126at5820            -           2553         0 4268.4 363.5  10  10  3.1e-247  1.7e-243  809.8  48.1  2081  2553  3005  3497  2999  3497 0.97 | transcript=PVX_122100.1 | gene=PVX_122100 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:285380-296058(-) | protein_length=3497 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
