#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   1  17  2.9e-244  1.6e-240  799.8  23.6     1   630     2   756     2   760 0.86 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   2  17   7.6e-20   4.2e-16   55.3   1.1   655   709   939   999   917  1003 0.81 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   3  17     5e-42   2.8e-38  128.9  26.2   704   800  1020  1141  1010  1143 0.79 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   4  17   2.4e-34   1.4e-30  103.4   0.2   800   870  1213  1283  1209  1287 0.97 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   5  17   7.7e-73   4.2e-69  231.1   6.9   871  1019  1337  1493  1332  1500 0.96 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   6  17   1.3e-43   7.2e-40  134.1   0.0  1017  1116  1539  1656  1534  1659 0.90 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   7  17     1e-59   5.8e-56  187.5  13.0  1116  1234  1691  1811  1686  1813 0.96 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   8  17   1.1e-19   5.8e-16   54.8   1.4  1233  1311  1882  1994  1880  1998 0.76 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   9  17   7.8e-55   4.3e-51  171.4   9.7  1307  1450  2023  2172  2016  2175 0.94 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  10  17   2.7e-12   1.5e-08   30.2   0.2  1458  1502  2474  2518  2471  2528 0.92 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  11  17   9.1e-52     5e-48  161.2  14.3  1490  1646  2538  2715  2523  2717 0.91 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
