#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   1  18  1.9e-130  1.2e-126  422.2  23.9     1   263     1   268     1   274 0.96 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   2  18   3.9e-61   2.3e-57  192.3   0.2   263   373   412   522   376   531 0.93 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   3  18   1.9e-06     0.012   10.8   0.4   371   409   728   766   719   791 0.81 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   4  18  4.5e-231  2.7e-227  756.0  74.8   410   866   931  1429   926  1454 0.91 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   5  18    0.0074        45   -1.1   0.0   870   923  1616  1673  1610  1677 0.79 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   6  18     4e-10   2.4e-06   23.1   0.2   916   948  1700  1735  1698  1742 0.91 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   7  18   7.8e-12   4.7e-08   28.7   0.1   969  1028  1843  1916  1783  1931 0.74 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   8  18  3.8e-100   2.3e-96  321.7  31.9  1036  1397  1978  2438  1973  2446 0.80 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4   9  18   2.3e-24   1.4e-20   70.3   3.5  1399  1490  2474  2581  2438  2594 0.82 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  10  18   3.8e-09   2.3e-05   19.8   0.0  1496  1540  2652  2701  2645  2705 0.86 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  11  18   5.3e-13   3.2e-09   32.6   0.0  1538  1579  2743  2784  2737  2795 0.91 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  12  18   8.6e-10   5.2e-06   22.0   0.1  1608  1651  2933  2977  2889  2989 0.78 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  13  18   1.7e-35   1.1e-31  107.2   0.7  1651  1755  3050  3183  3048  3187 0.82 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  14  18  6.5e-121    4e-117  390.5  19.4  1750  1983  3222  3460  3215  3470 0.94 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  15  18   2.5e-08   0.00015   17.1   3.7  1984  2059  3588  3665  3575  3683 0.73 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  16  18   5.7e-56   3.4e-52  175.1   0.1  2039  2156  3949  4069  3939  4088 0.92 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  17  18   1.7e-17     1e-13   47.5   1.0  2162  2214  4251  4304  4226  4312 0.83 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472304.1         -           4569 137at5820            -           2426         0 2939.9 269.4  18  18  1.8e-110  1.1e-106  355.9  20.9  2211  2426  4342  4565  4338  4565 0.95 | transcript=PVW1_140048000_t1 | gene=PVW1_140048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1870513-1884845(-) | protein_length=4569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/137at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:31:25 2026
# [ok]
