#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   1  11   3.1e-07     8e-05   19.4   0.0     1    25     1    25     1    36 0.90 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   2  11   6.7e-28   1.7e-25   87.8   0.0    23    91    48   116    44   119 0.96 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   3  11   5.1e-27   1.3e-24   84.9   0.0    93   153   149   209   143   214 0.96 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   4  11   3.9e-16   9.9e-14   48.9   0.0   159   211   268   329   264   334 0.90 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   5  11   4.4e-11   1.1e-08   32.2   0.0   212   264   374   432   370   435 0.83 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   6  11   3.4e-27   8.6e-25   85.5   0.0   264   343   469   557   465   560 0.89 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   7  11   1.3e-27   3.2e-25   86.9   4.3   344   434   610   713   594   730 0.85 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   8  11   1.1e-39   2.8e-37  126.8   0.0   435   562   821   960   808   970 0.85 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2   9  11   1.2e-90   3.1e-88  295.5  11.1   550   749  1032  1241  1022  1244 0.93 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2  10  11   1.6e-13   4.1e-11   40.2   0.0   748   780  1270  1302  1263  1312 0.92 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483555.1         -           1604 1624at5820           -            953         0 1159.2  46.2  11  11   2.6e-76   6.5e-74  248.1  12.6   779   953  1403  1604  1400  1604 0.86 | transcript=PVW1_030027000_t1 | gene=PVW1_030027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:925422-930236(+) | protein_length=1604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
