#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   1   8   0.00023       0.7    5.4   0.4     1    18    36    53    36    58 0.91 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   2   8    3e-121  9.3e-118  392.8  48.6    16   291    88   427    83   444 0.86 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   3   8   3.1e-84   9.3e-81  270.1  33.1   290   466   545   749   530   752 0.87 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   4   8   2.1e-79   6.2e-76  254.1  15.5   467   601   800   934   799   940 0.98 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   5   8  2.2e-129  6.5e-126  419.8  20.1   597   810   979  1195   968  1203 0.95 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   6   8   7.4e-74   2.2e-70  235.7   6.2   808   960  1278  1437  1274  1441 0.95 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   7   8  1.1e-155  3.4e-152  506.9  24.3   958  1280  1464  1858  1459  1869 0.88 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473118.1         -           2319 926at5820            -           1653         0 2887.6 235.2   8   8  1.3e-252  3.9e-249  828.3  33.4  1280  1653  1931  2311  1925  2311 0.98 | transcript=PVW1_120016800_t1 | gene=PVW1_120016800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:551448-558407(-) | protein_length=2319 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478711.1         -           1533 926at5820            -           1653     8e-28   94.7   0.1   1   2   0.00013      0.39    6.2   0.0  1018  1075   817   873   806   890 0.86 | transcript=PVW1_080010500_t1 | gene=PVW1_080010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:289744-294345(-) | protein_length=1533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478711.1         -           1533 926at5820            -           1653     8e-28   94.7   0.1   2   2   8.8e-29   2.7e-25   86.3   0.0  1319  1615   950  1235   917  1266 0.82 | transcript=PVW1_080010500_t1 | gene=PVW1_080010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:289744-294345(-) | protein_length=1533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/926at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/926at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/926at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:50:25 2026
# [ok]
