#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   1  19   4.7e-66   2.9e-62  208.9  11.4     2   173     6   199     5   205 0.90 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   2  19  7.7e-114  4.7e-110  367.4  30.2   172   506   271   696   260   702 0.78 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   3  19   6.5e-77     4e-73  244.9  12.2   520   689   814   999   802  1019 0.92 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   4  19   1.3e-90   7.9e-87  290.4  14.2   686   886  1036  1251  1032  1254 0.93 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   5  19     3e-36   1.8e-32  110.0   0.1   884   974  1306  1406  1295  1412 0.89 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   6  19   0.00094       5.7    2.2   0.3   971  1000  1455  1484  1447  1512 0.74 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   7  19   4.3e-19   2.6e-15   53.1   2.7  1022  1094  1571  1645  1565  1654 0.91 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   8  19   1.8e-24   1.1e-20   70.9   4.2  1080  1186  1664  1790  1659  1795 0.84 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0   9  19     9e-09   5.5e-05   18.8   0.0  1188  1254  1819  1910  1815  1913 0.64 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0  10  19   8.8e-77   5.3e-73  244.5   6.6  1254  1447  1945  2161  1938  2165 0.93 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484624.1         -           4044 212at5820            -           2667         0 3405.3 294.0  11  19   3.2e-41   1.9e-37  126.5   0.6  1447  1562  2236  2362  2231  2368 0.91 | transcript=PVW1_010008200_t1 | gene=PVW1_010008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:160777-172911(-) | protein_length=4044 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
