#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   1  18    1e-108  6.1e-105  350.1   3.4     1   273     2   301     2   307 0.91 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   2  18  1.7e-141    1e-137  458.9  12.0   274   630   332   760   325   766 0.86 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   3  18   7.5e-20   4.6e-16   55.3   1.1   655   709   950  1010   928  1014 0.81 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   4  18   4.9e-42     3e-38  128.9  26.2   704   800  1031  1152  1021  1154 0.79 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   5  18   2.4e-34   1.5e-30  103.4   0.2   800   870  1224  1294  1220  1298 0.97 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   6  18   7.6e-73   4.6e-69  231.1   6.9   871  1019  1348  1504  1343  1511 0.96 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   7  18   1.3e-43   7.9e-40  134.1   0.0  1017  1116  1550  1667  1545  1670 0.90 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   8  18     1e-59   6.3e-56  187.5  13.0  1116  1234  1702  1822  1697  1824 0.96 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6   9  18   9.6e-20   5.8e-16   54.9   1.2  1233  1311  1863  1975  1861  1979 0.76 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6  10  18   7.7e-55   4.7e-51  171.4   9.7  1307  1450  2004  2153  1997  2156 0.94 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484182.1         -           4479 108at5820            -           2628         0 3176.7 253.6  11  18   2.7e-12   1.6e-08   30.2   0.2  1458  1502  2455  2499  2452  2509 0.92 | transcript=PVW1_020019700_t1 | gene=PVW1_020019700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:645394-659739(-) | protein_length=4479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
