#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478084.1         -            284 9900at5820           -            237  4.7e-148  489.5  22.9   1   1  1.2e-150    6e-148  489.2  22.9    10   237    31   277    24   277 0.98 | transcript=PVW1_110045000_t1 | gene=PVW1_110045000 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | location=CAJZCX010000008:1686958-1688625(+) | protein_length=284 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481612.1         -            281 9900at5820           -            237     2e-33  114.3   9.0   1   1   5.3e-36   2.7e-33  113.9   8.2    33   232    58   272    26   276 0.81 | transcript=PVW1_060019400_t1 | gene=PVW1_060019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | location=CAJZCX010000012:623911-626396(+) | protein_length=281 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474781.1         -            437 9900at5820           -            237   1.9e-26   91.5  20.7   1   1   3.7e-29   1.9e-26   91.5  20.7    68   233   244   413   155   417 0.79 | transcript=PVW1_100029300_t1 | gene=PVW1_100029300 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | location=CAJZCX010000005:1157884-1160715(-) | protein_length=437 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476726.1         -            294 9900at5820           -            237   2.6e-25   87.7  12.9   1   2   5.2e-28   2.6e-25   87.7  12.9    40   222    52   251    10   262 0.73 | transcript=PVW1_090021100_t1 | gene=PVW1_090021100 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | location=CAJZCX010000007:749403-751667(+) | protein_length=294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476726.1         -            294 9900at5820           -            237   2.6e-25   87.7  12.9   2   2       2.6   1.3e+03   -2.9   0.1   192   204   267   279   265   283 0.86 | transcript=PVW1_090021100_t1 | gene=PVW1_090021100 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | location=CAJZCX010000007:749403-751667(+) | protein_length=294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482433.1         -            272 9900at5820           -            237   2.5e-20   71.4  17.7   1   1   9.7e-23   4.9e-20   70.5  17.6    62   192    84   222    14   257 0.70 | transcript=PVW1_040015200_t1 | gene=PVW1_040015200 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H816] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H816] | location=CAJZCX010000013:461820-464173(+) | protein_length=272 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472104.1         -           1010 9900at5820           -            237   1.8e-18   65.3  20.5   1   2       3.4   1.7e+03   -3.3   3.5   107   161    31    89    13   111 0.57 | transcript=PVW1_140029700_t1 | gene=PVW1_140029700 | organism=Plasmodium_vivax_PvW1 | gene_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | transcript_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | location=CAJZCX010000003:1093592-1097405(+) | protein_length=1010 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472104.1         -           1010 9900at5820           -            237   1.8e-18   65.3  20.5   2   2   3.6e-21   1.8e-18   65.3  20.5    54   210   121   290   104   300 0.81 | transcript=PVW1_140029700_t1 | gene=PVW1_140029700 | organism=Plasmodium_vivax_PvW1 | gene_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | transcript_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | location=CAJZCX010000003:1093592-1097405(+) | protein_length=1010 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480771.1         -            520 9900at5820           -            237   6.2e-16   57.0   8.5   1   1   2.2e-18   1.1e-15   56.2   8.5    71   190   297   413   269   417 0.69 | transcript=PVW1_070037900_t1 | gene=PVW1_070037900 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A564ZUY3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A564ZUY3] | location=CAJZCX010000011:1398925-1401942(-) | protein_length=520 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472079.1         -            297 9900at5820           -            237     3e-14   51.5  29.5   1   2      0.53   2.7e+02   -0.7   5.0    26    56    68    98    34   104 0.49 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472079.1         -            297 9900at5820           -            237     3e-14   51.5  29.5   2   2   1.1e-16   5.4e-14   50.7  26.9    30   196    72   260    50   268 0.67 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
