#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   1  25   1.1e-59   6.5e-56  188.0   0.2     8   166    83   288    79   297 0.78 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   2  25   3.7e-26   2.2e-22   76.8   1.7   167   216   320   369   314   372 0.94 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   3  25     7e-48   4.2e-44  148.8   7.6   215   324   404   533   401   535 0.81 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   4  25    0.0009       5.5    2.5   0.0   322   346   572   596   567   600 0.89 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   5  25     2e-28   1.2e-24   84.3   1.4   346   436   624   725   622   743 0.86 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   6  25   0.00013      0.79    5.3   0.2   439   470   807   841   800   844 0.84 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   7  25   3.3e-46     2e-42  143.3   0.5   466   589   905  1033   892  1036 0.92 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   8  25     6e-35   3.6e-31  105.9   5.5   570   661  1157  1248  1144  1252 0.92 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7   9  25   6.5e-05      0.39    6.3   0.0   661   684  1277  1300  1274  1305 0.90 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7  10  25   7.3e-40   4.4e-36  122.2   0.1   682   801  1344  1486  1339  1489 0.88 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7  11  25   3.6e-49   2.2e-45  153.1   6.1   802   939  1525  1710  1523  1719 0.77 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473448.1         -           4067 132at5820            -           2134         0 2479.7 155.7  12  25   4.4e-48   2.7e-44  149.5   0.4   941  1054  1759  1878  1753  1882 0.93 | transcript=PVW1_120042300_t1 | gene=PVW1_120042300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1563674-1576240(-) | protein_length=4067 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
