#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   1  11   1.8e-72   5.4e-69  231.5  10.2     1   137     2   138     2   146 0.96 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   2  11     9e-59   2.7e-55  186.1  15.3   127   265   156   324   152   333 0.88 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   3  11   2.1e-76   6.3e-73  244.5   9.7   272   411   405   546   392   550 0.96 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   4  11      0.13     4e+02   -3.5   0.1   409   427   570   588   568   595 0.84 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   5  11   2.4e-33   7.4e-30  101.7   0.6   421   486   609   674   605   678 0.94 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   6  11  9.5e-207  2.9e-203  676.7  44.4   485   865   704  1134   700  1145 0.92 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   7  11   2.4e-72   7.3e-69  231.1  10.9   861  1010  1180  1336  1176  1357 0.86 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   8  11   1.1e-98   3.3e-95  318.4  26.4   998  1162  1357  1521  1348  1533 0.97 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7   9  11  8.5e-117  2.6e-113  378.5  32.4  1162  1409  1611  1862  1609  1864 0.92 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7  10  11  7.2e-134  2.2e-130  435.1  31.4  1409  1667  1923  2194  1919  2203 0.94 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472162.1         -           2448 342at5820            -           1859         0 3090.2 276.7  11  11  1.9e-105  5.6e-102  340.9  22.4  1657  1859  2221  2448  2210  2448 0.90 | transcript=PVW1_140034400_t1 | gene=PVW1_140034400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1260817-1268221(-) | protein_length=2448 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
