#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473927.1         -            168 12707at5820          -            166  1.2e-113  375.2   8.2   1   1  4.2e-116  1.4e-113  375.0   8.2     1   166     3   168     3   168 1.00 | transcript=PVW1_120075300_t1 | gene=PVW1_120075300 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHQ0] | transcript_product=Centrin-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHQ0] | location=CAJZCX010000004:2951190-2951936(+) | protein_length=168 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484036.1         -            168 12707at5820          -            166   6.4e-48  161.4  11.6   1   1   2.4e-50   7.6e-48  161.1  11.6    13   164    15   166     8   168 0.96 | transcript=PVW1_020015500_t1 | gene=PVW1_020015500 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRC8] | transcript_product=Centrin-1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRC8] | location=CAJZCX010000015:478212-479524(-) | protein_length=168 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481600.1         -            179 12707at5820          -            166   2.5e-42  143.2   8.1   1   1   9.1e-45   2.9e-42  143.0   8.1    16   164    29   177    15   179 0.96 | transcript=PVW1_060019200_t1 | gene=PVW1_060019200 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9P9] | transcript_product=Centrin-3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9P9] | location=CAJZCX010000012:616855-618255(-) | protein_length=179 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475647.1         -            149 12707at5820          -            166   5.9e-32  109.5   8.6   1   1   2.1e-34   6.8e-32  109.3   8.6    19   162     5   148     2   149 0.98 | transcript=PVW1_130022200_t1 | gene=PVW1_130022200 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H332] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H332] | location=CAJZCX010000006:788817-789814(+) | protein_length=149 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476583.1         -            167 12707at5820          -            166   8.2e-24   83.0   4.4   1   1   3.4e-26   1.1e-23   82.6   4.4    19   160    11   152     5   156 0.96 | transcript=PVW1_090011400_t1 | gene=PVW1_090011400 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCC6] | transcript_product=Centrin-4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCC6] | location=CAJZCX010000007:366712-367488(+) | protein_length=167 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473823.1         -            177 12707at5820          -            166     2e-13   49.1   5.0   1   1   8.6e-16   2.8e-13   48.7   5.0     9   161    12   165     4   169 0.89 | transcript=PVW1_120070100_t1 | gene=PVW1_120070100 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | transcript_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | location=CAJZCX010000004:2734372-2735803(+) | protein_length=177 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473290.1         -            563 12707at5820          -            166   1.2e-07   30.3   3.5   1   1   9.3e-10     3e-07   29.1   3.5    20   161   419   560   411   563 0.81 | transcript=PVW1_120031400_t1 | gene=PVW1_120031400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H152] | transcript_product=Calcium-dependent protein kinase 5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H152] | location=CAJZCX010000004:1172915-1174606(+) | protein_length=563 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479257.1         -            604 12707at5820          -            166   1.4e-07   30.1   1.1   1   1   1.1e-09   3.4e-07   28.9   1.1    22   160   460   600   438   603 0.79 | transcript=PVW1_080035900_t1 | gene=PVW1_080035900 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A564ZTW2] | transcript_product=Calcium-dependent protein kinase 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A564ZTW2] | location=CAJZCX010000009:1365607-1368547(-) | protein_length=604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478190.1         -            158 12707at5820          -            166     3e-07   29.1   5.5   1   2     0.048        15    4.0   0.2    90   125    16    51    11    68 0.78 | transcript=PVW1_110049400_t1 | gene=PVW1_110049400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | transcript_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | location=CAJZCX010000008:1881368-1881844(+) | protein_length=158 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478190.1         -            158 12707at5820          -            166     3e-07   29.1   5.5   2   2   4.5e-09   1.4e-06   26.9   2.1    75   158    70   153    54   157 0.91 | transcript=PVW1_110049400_t1 | gene=PVW1_110049400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | transcript_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | location=CAJZCX010000008:1881368-1881844(+) | protein_length=158 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12707at5820          -            166   8.2e-07   27.7   6.0   1   2   7.9e-07   0.00025   19.6   0.2   100   143    13    56     4    70 0.90 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
