#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478165.1         -            754 4978at5820           -            500  2.3e-291  965.4  33.8   1   3   1.6e-17   8.8e-15   53.0   1.8     1    44     1    44     1    50 0.94 | transcript=PVW1_110048300_t1 | gene=PVW1_110048300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1834349-1837363(+) | protein_length=754 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478165.1         -            754 4978at5820           -            500  2.3e-291  965.4  33.8   2   3   1.4e-57   7.7e-55  185.1   3.2    40   146   180   289   173   301 0.92 | transcript=PVW1_110048300_t1 | gene=PVW1_110048300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1834349-1837363(+) | protein_length=754 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478165.1         -            754 4978at5820           -            500  2.3e-291  965.4  33.8   3   3  1.7e-225  9.2e-223  739.1  13.5   141   499   392   754   379   754 0.98 | transcript=PVW1_110048300_t1 | gene=PVW1_110048300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1834349-1837363(+) | protein_length=754 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471856.1         -            505 4978at5820           -            500   1.3e-07   29.3   6.5   1   3   0.00039      0.21    8.8   0.2   416   498   223   307   203   310 0.76 | transcript=PVW1_140014000_t1 | gene=PVW1_140014000 | organism=Plasmodium_vivax_PvW1 | gene_product=U1 small nuclear ribonucleoprotein A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H486] | transcript_product=U1 small nuclear ribonucleoprotein A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H486] | location=CAJZCX010000003:434420-436257(+) | protein_length=505 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471856.1         -            505 4978at5820           -            500   1.3e-07   29.3   6.5   2   3    0.0011      0.61    7.3   0.8   177   289   249   349   228   364 0.71 | transcript=PVW1_140014000_t1 | gene=PVW1_140014000 | organism=Plasmodium_vivax_PvW1 | gene_product=U1 small nuclear ribonucleoprotein A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H486] | transcript_product=U1 small nuclear ribonucleoprotein A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H486] | location=CAJZCX010000003:434420-436257(+) | protein_length=505 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471856.1         -            505 4978at5820           -            500   1.3e-07   29.3   6.5   3   3   1.6e-08   8.6e-06   23.3   0.4   417   496   430   504   379   505 0.84 | transcript=PVW1_140014000_t1 | gene=PVW1_140014000 | organism=Plasmodium_vivax_PvW1 | gene_product=U1 small nuclear ribonucleoprotein A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H486] | transcript_product=U1 small nuclear ribonucleoprotein A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H486] | location=CAJZCX010000003:434420-436257(+) | protein_length=505 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472069.1         -            124 4978at5820           -            500   6.3e-07   27.1   0.4   1   1   1.5e-09   8.2e-07   26.7   0.4   418   499     6    88     3    89 0.87 | transcript=PVW1_140028000_t1 | gene=PVW1_140028000 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK09] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK09] | location=CAJZCX010000003:1001268-1002138(-) | protein_length=124 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475964.1         -            471 4978at5820           -            500   8.9e-06   23.3   0.3   1   2   0.00028      0.15    9.3   0.0   420   451    20    51    15    71 0.91 | transcript=PVW1_130035400_t1 | gene=PVW1_130035400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1310034-1311703(+) | protein_length=471 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475964.1         -            471 4978at5820           -            500   8.9e-06   23.3   0.3   2   2   3.9e-05     0.022   12.1   0.1   316   372   119   178    99   204 0.70 | transcript=PVW1_130035400_t1 | gene=PVW1_130035400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1310034-1311703(+) | protein_length=471 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472314.1         -            884 4978at5820           -            500   1.8e-05   22.3   4.2   1   4     0.007       3.9    4.7   0.0   419   461    15    57     7    92 0.71 | transcript=PVW1_140048800_t1 | gene=PVW1_140048800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1914070-1916724(+) | protein_length=884 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472314.1         -            884 4978at5820           -            500   1.8e-05   22.3   4.2   2   4     0.011       6.3    4.0   0.2   421   493   105   177   100   184 0.90 | transcript=PVW1_140048800_t1 | gene=PVW1_140048800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1914070-1916724(+) | protein_length=884 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
