#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483432.1         -           2536 181at5820            -           2145         0 3914.4 183.8   1   1         0         0 3912.2 183.8     1  2145    74  2491    74  2491 0.92 | transcript=PVW1_030021200_t1 | gene=PVW1_030021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:741845-750535(-) | protein_length=2536 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480418.1         -           3257 181at5820            -           2145  1.6e-222  740.1 142.1   1   5   1.2e-81   2.5e-78  261.8  66.0   538  1114  1142  1758  1125  1772 0.82 | transcript=PVW1_070016300_t1 | gene=PVW1_070016300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:580102-590031(+) | protein_length=3257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480418.1         -           3257 181at5820            -           2145  1.6e-222  740.1 142.1   2   5   2.5e-08     5e-05   18.7   6.7  1117  1184  1824  1892  1810  1897 0.80 | transcript=PVW1_070016300_t1 | gene=PVW1_070016300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:580102-590031(+) | protein_length=3257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480418.1         -           3257 181at5820            -           2145  1.6e-222  740.1 142.1   3   5  2.3e-151  4.6e-148  493.1  53.3  1200  1862  2079  2746  2065  2776 0.92 | transcript=PVW1_070016300_t1 | gene=PVW1_070016300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:580102-590031(+) | protein_length=3257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480418.1         -           3257 181at5820            -           2145  1.6e-222  740.1 142.1   4   5         3   6.1e+03   -9.8   6.3  1873  1941  2927  2998  2923  3020 0.60 | transcript=PVW1_070016300_t1 | gene=PVW1_070016300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:580102-590031(+) | protein_length=3257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480418.1         -           3257 181at5820            -           2145  1.6e-222  740.1 142.1   5   5         3   6.1e+03  -11.0   9.3  2013  2136  3094  3213  3083  3217 0.73 | transcript=PVW1_070016300_t1 | gene=PVW1_070016300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:580102-590031(+) | protein_length=3257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   1   7   4.6e-33   9.3e-30  100.7  52.6   609  1050   736  1200   669  1207 0.81 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   2   7   1.2e-12   2.3e-09   33.1  17.3  1019  1169  1557  1694  1440  1740 0.71 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   3   7   1.3e-05     0.026    9.7   1.5  1056  1116  1835  1894  1831  1899 0.83 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   4   7   2.8e-15   5.6e-12   41.8   4.1  1235  1340  1920  2032  1916  2039 0.83 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   5   7   0.00012      0.25    6.4  17.3  1349  1495  2142  2287  2098  2354 0.62 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   6   7   1.6e-11   3.3e-08   29.3  31.3  1560  1800  2485  2727  2468  2749 0.78 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475462.1         -           3294 181at5820            -           2145   7.8e-53  177.3 177.5   7   7         3   6.1e+03   -9.9   6.1  2010  2061  3126  3178  3121  3251 0.49 | transcript=PVW1_130014100_t1 | gene=PVW1_130014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:413552-423702(+) | protein_length=3294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/181at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/181at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/181at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:53 2026
# [ok]
