#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472523.1         -           1103 2216at5820           -            639         0 1235.7  55.1   1   4  6.1e-253  3.7e-250  830.2  13.5     1   380     6   394     6   405 0.98 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472523.1         -           1103 2216at5820           -            639         0 1235.7  55.1   2   4   5.2e-25   3.2e-22   77.2   5.9   362   453   476   583   454   587 0.78 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472523.1         -           1103 2216at5820           -            639         0 1235.7  55.1   3   4    0.0007      0.42    7.4   0.2   439   466   633   660   621   676 0.72 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472523.1         -           1103 2216at5820           -            639         0 1235.7  55.1   4   4  2.1e-103  1.2e-100  336.2  14.7   463   638   898  1073   876  1074 0.96 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483945.1         -           1468 2216at5820           -            639   9.9e-52  174.7  10.1   1   1   3.7e-54   2.3e-51  173.5  10.1    32   365   777  1118   762  1135 0.86 | transcript=PVW1_020011700_t1 | gene=PVW1_020011700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:345375-350419(+) | protein_length=1468 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479084.1         -           1285 2216at5820           -            639   4.2e-48  162.7  13.3   1   2   6.9e-51   4.2e-48  162.7  13.3    19   384   495   861   486   921 0.83 | transcript=PVW1_080026200_t1 | gene=PVW1_080026200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:964937-968794(-) | protein_length=1285 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479084.1         -           1285 2216at5820           -            639   4.2e-48  162.7  13.3   2   2      0.82     5e+02   -2.7   0.0   421   476  1053  1111  1047  1128 0.69 | transcript=PVW1_080026200_t1 | gene=PVW1_080026200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:964937-968794(-) | protein_length=1285 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479118.1         -           1377 2216at5820           -            639   1.5e-37  127.8  34.8   1   3     2e-15   1.2e-12   45.5   4.2    31   190    23   175     8   196 0.76 | transcript=PVW1_080028100_t1 | gene=PVW1_080028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1056760-1061101(+) | protein_length=1377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479118.1         -           1377 2216at5820           -            639   1.5e-37  127.8  34.8   2   3   2.6e-30   1.6e-27   94.7  14.2   169   389   235   469   228   558 0.81 | transcript=PVW1_080028100_t1 | gene=PVW1_080028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1056760-1061101(+) | protein_length=1377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479118.1         -           1377 2216at5820           -            639   1.5e-37  127.8  34.8   3   3      0.66     4e+02   -2.4   0.0   430   486  1004  1061   967  1065 0.66 | transcript=PVW1_080028100_t1 | gene=PVW1_080028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1056760-1061101(+) | protein_length=1377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483569.1         -           2302 2216at5820           -            639   2.4e-30  104.0   8.1   1   2   9.4e-10   5.7e-07   26.8   0.3     5   136   234   356   230   360 0.83 | transcript=PVW1_030027900_t1 | gene=PVW1_030027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:974221-981129(+) | protein_length=2302 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
