#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479826.1         -            521 6024at5820           -            405  9.8e-207  685.5  36.2   1   4  2.2e-143  3.4e-140  466.4  14.8     1   234     1   235     1   244 0.95 | transcript=PVW1_050022200_t1 | gene=PVW1_050022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:754022-755749(-) | protein_length=521 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479826.1         -            521 6024at5820           -            405  9.8e-207  685.5  36.2   2   4   5.8e-27   8.8e-24   83.0   6.9   205   288   239   340   223   349 0.77 | transcript=PVW1_050022200_t1 | gene=PVW1_050022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:754022-755749(-) | protein_length=521 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479826.1         -            521 6024at5820           -            405  9.8e-207  685.5  36.2   3   4   4.4e-14   6.7e-11   40.6   0.1   291   337   373   419   354   427 0.85 | transcript=PVW1_050022200_t1 | gene=PVW1_050022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:754022-755749(-) | protein_length=521 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479826.1         -            521 6024at5820           -            405  9.8e-207  685.5  36.2   4   4   9.8e-34   1.5e-30  105.3   0.1   330   405   446   521   439   521 0.95 | transcript=PVW1_050022200_t1 | gene=PVW1_050022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:754022-755749(-) | protein_length=521 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473608.1         -            739 6024at5820           -            405   3.7e-59  199.5  13.0   1   2   9.7e-31   1.5e-27   95.5   1.3     1    67     1    67     1    77 0.93 | transcript=PVW1_120053000_t1 | gene=PVW1_120053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1987401-1989620(-) | protein_length=739 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473608.1         -            739 6024at5820           -            405   3.7e-59  199.5  13.0   2   2   9.1e-35   1.4e-31  108.7   4.4   113   227    78   189    71   270 0.69 | transcript=PVW1_120053000_t1 | gene=PVW1_120053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1987401-1989620(-) | protein_length=739 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481304.1         -           1484 6024at5820           -            405   1.7e-06   26.1   4.4   1   2   1.6e-09   2.5e-06   25.5   2.9   110   168    16    74     4    81 0.91 | transcript=PVW1_060010800_t1 | gene=PVW1_060010800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:240432-245463(-) | protein_length=1484 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481304.1         -           1484 6024at5820           -            405   1.7e-06   26.1   4.4   2   2      0.19   2.9e+02   -1.0   0.0   112   131    84   103    78   112 0.85 | transcript=PVW1_060010800_t1 | gene=PVW1_060010800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:240432-245463(-) | protein_length=1484 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478262.1         -           1380 6024at5820           -            405   1.1e-05   23.4   5.0   1   3   7.4e-09   1.1e-05   23.4   5.0    98   159    29    90    15   109 0.85 | transcript=PVW1_110052800_t1 | gene=PVW1_110052800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2027393-2031535(+) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478262.1         -           1380 6024at5820           -            405   1.1e-05   23.4   5.0   2   3       0.8   1.2e+03   -3.1   1.0   216   258   479   519   450   525 0.62 | transcript=PVW1_110052800_t1 | gene=PVW1_110052800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2027393-2031535(+) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478262.1         -           1380 6024at5820           -            405   1.1e-05   23.4   5.0   3   3       1.9   2.9e+03   -4.3   0.6   293   315  1219  1241  1192  1269 0.52 | transcript=PVW1_110052800_t1 | gene=PVW1_110052800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2027393-2031535(+) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6024at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6024at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6024at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:44:40 2026
# [ok]
