#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   1  16  2.4e-181  1.5e-177  591.3  79.5     1   351     1   403     1   411 0.89 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   2  16     3e-18   1.8e-14   50.3   5.5   341   398   485   545   476   554 0.87 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   3  16   2.1e-49   1.3e-45  153.7   7.7   366   486   558   678   549   701 0.92 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   4  16   6.9e-48   4.2e-44  148.7  10.7   482   579   754   852   747   864 0.92 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   5  16   1.3e-69   7.7e-66  220.7  19.1   576   722   886  1034   880  1062 0.85 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   6  16   1.9e-41   1.1e-37  127.3  12.1   710   806  1271  1368  1261  1411 0.88 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   7  16     4e-40   2.4e-36  122.9   4.3   793   879  1427  1514  1411  1526 0.90 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   8  16  8.4e-129  5.1e-125  417.0  38.0   870  1146  1564  1878  1557  1890 0.89 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1   9  16   2.4e-19   1.4e-15   54.0   0.1  1145  1202  1998  2053  1982  2078 0.81 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  10  16  9.8e-125    6e-121  403.5  46.0  1190  1409  2161  2380  2154  2393 0.98 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  11  16   6.6e-21     4e-17   59.2   0.1  1405  1446  2490  2531  2484  2547 0.94 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  12  16  7.4e-104  4.5e-100  334.3  20.7  1440  1657  2658  2898  2650  2910 0.91 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  13  16   7.5e-19   4.6e-15   52.3   0.2  1656  1728  2951  3034  2942  3042 0.77 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  14  16   3.5e-67   2.1e-63  212.6  22.2  1705  1870  3128  3300  3113  3318 0.85 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  15  16    1e-112  6.2e-109  363.7  43.9  1858  2093  3324  3587  3297  3595 0.87 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483150.1         -           3714 363at5820            -           2139         0 3279.9 413.1  16  16   1.7e-16     1e-12   44.6   0.2  2104  2139  3679  3714  3664  3714 0.94 | transcript=PVW1_030009700_t1 | gene=PVW1_030009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:225437-237025(+) | protein_length=3714 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/363at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/363at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/363at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:44 2026
# [ok]
