#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475474.1         -            694 5720at5820           -            385  5.4e-223  738.7  47.0   1   4   2.6e-85   6.8e-83  277.5  14.7     1   146     1   163     1   170 0.90 | transcript=PVW1_130015300_t1 | gene=PVW1_130015300 | organism=Plasmodium_vivax_PvW1 | gene_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | transcript_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | location=CAJZCX010000006:477421-479505(+) | protein_length=694 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475474.1         -            694 5720at5820           -            385  5.4e-223  738.7  47.0   2   4   6.2e-71   1.6e-68  230.2   6.5   143   260   232   349   192   360 0.92 | transcript=PVW1_130015300_t1 | gene=PVW1_130015300 | organism=Plasmodium_vivax_PvW1 | gene_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | transcript_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | location=CAJZCX010000006:477421-479505(+) | protein_length=694 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475474.1         -            694 5720at5820           -            385  5.4e-223  738.7  47.0   3   4   3.7e-13   9.7e-11   40.0   0.1   252   290   438   476   424   483 0.91 | transcript=PVW1_130015300_t1 | gene=PVW1_130015300 | organism=Plasmodium_vivax_PvW1 | gene_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | transcript_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | location=CAJZCX010000006:477421-479505(+) | protein_length=694 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475474.1         -            694 5720at5820           -            385  5.4e-223  738.7  47.0   4   4   6.7e-62   1.8e-59  200.5   6.1   286   384   591   693   579   694 0.96 | transcript=PVW1_130015300_t1 | gene=PVW1_130015300 | organism=Plasmodium_vivax_PvW1 | gene_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | transcript_product=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIB4] | location=CAJZCX010000006:477421-479505(+) | protein_length=694 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477260.1         -            660 5720at5820           -            385   1.4e-22   79.0  10.4   1   5   4.1e-06    0.0011   16.8   0.0   193   234   111   152    66   157 0.87 | transcript=PVW1_090051200_t1 | gene=PVW1_090051200 | organism=Plasmodium_vivax_PvW1 | gene_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | transcript_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | location=CAJZCX010000007:2044913-2046895(-) | protein_length=660 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477260.1         -            660 5720at5820           -            385   1.4e-22   79.0  10.4   2   5   0.00013     0.033   11.9   0.0     6    49   157   200   155   221 0.82 | transcript=PVW1_090051200_t1 | gene=PVW1_090051200 | organism=Plasmodium_vivax_PvW1 | gene_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | transcript_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | location=CAJZCX010000007:2044913-2046895(-) | protein_length=660 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477260.1         -            660 5720at5820           -            385   1.4e-22   79.0  10.4   3   5   0.00031     0.081   10.7   0.5   147   214   356   423   337   429 0.80 | transcript=PVW1_090051200_t1 | gene=PVW1_090051200 | organism=Plasmodium_vivax_PvW1 | gene_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | transcript_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | location=CAJZCX010000007:2044913-2046895(-) | protein_length=660 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477260.1         -            660 5720at5820           -            385   1.4e-22   79.0  10.4   4   5   4.6e-08   1.2e-05   23.2   0.7    90   188   471   565   426   572 0.69 | transcript=PVW1_090051200_t1 | gene=PVW1_090051200 | organism=Plasmodium_vivax_PvW1 | gene_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | transcript_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | location=CAJZCX010000007:2044913-2046895(-) | protein_length=660 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477260.1         -            660 5720at5820           -            385   1.4e-22   79.0  10.4   5   5   1.5e-06   0.00041   18.2   0.0     4    41   622   659   619   660 0.94 | transcript=PVW1_090051200_t1 | gene=PVW1_090051200 | organism=Plasmodium_vivax_PvW1 | gene_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | transcript_product=NLE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY64] | location=CAJZCX010000007:2044913-2046895(-) | protein_length=660 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479676.1         -            322 5720at5820           -            385   1.3e-13   49.5  12.0   1   4   4.3e-11   1.1e-08   33.2   0.6   114   239    19   148     4   154 0.74 | transcript=PVW1_050012500_t1 | gene=PVW1_050012500 | organism=Plasmodium_vivax_PvW1 | gene_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | transcript_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | location=CAJZCX010000010:364461-365871(+) | protein_length=322 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479676.1         -            322 5720at5820           -            385   1.3e-13   49.5  12.0   2   4   1.2e-06   0.00031   18.6   0.3   157   240   154   237   145   242 0.84 | transcript=PVW1_050012500_t1 | gene=PVW1_050012500 | organism=Plasmodium_vivax_PvW1 | gene_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | transcript_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | location=CAJZCX010000010:364461-365871(+) | protein_length=322 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479676.1         -            322 5720at5820           -            385   1.3e-13   49.5  12.0   3   4     0.038       9.9    3.8   0.2    16    43   244   270   238   287 0.81 | transcript=PVW1_050012500_t1 | gene=PVW1_050012500 | organism=Plasmodium_vivax_PvW1 | gene_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | transcript_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | location=CAJZCX010000010:364461-365871(+) | protein_length=322 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479676.1         -            322 5720at5820           -            385   1.3e-13   49.5  12.0   4   4      0.65   1.7e+02   -0.3   0.0    18    44   293   319   281   321 0.79 | transcript=PVW1_050012500_t1 | gene=PVW1_050012500 | organism=Plasmodium_vivax_PvW1 | gene_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | transcript_product=Receptor for activated c kinase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTC4] | location=CAJZCX010000010:364461-365871(+) | protein_length=322 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479725.1         -            324 5720at5820           -            385   2.5e-12   45.3  11.2   1   3   2.6e-11   6.8e-09   33.9   6.4   111   255    33   172    26   194 0.85 | transcript=PVW1_050016500_t1 | gene=PVW1_050016500 | organism=Plasmodium_vivax_PvW1 | gene_product=U5 small nuclear ribonucleoprotein 40 kDa protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTD9] | transcript_product=U5 small nuclear ribonucleoprotein 40 kDa protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTD9] | location=CAJZCX010000010:528850-529824(-) | protein_length=324 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479725.1         -            324 5720at5820           -            385   2.5e-12   45.3  11.2   2   3      0.22        57    1.3   0.0   198   232   198   232   175   246 0.78 | transcript=PVW1_050016500_t1 | gene=PVW1_050016500 | organism=Plasmodium_vivax_PvW1 | gene_product=U5 small nuclear ribonucleoprotein 40 kDa protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTD9] | transcript_product=U5 small nuclear ribonucleoprotein 40 kDa protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTD9] | location=CAJZCX010000010:528850-529824(-) | protein_length=324 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479725.1         -            324 5720at5820           -            385   2.5e-12   45.3  11.2   3   3   0.00072      0.19    9.5   0.2    72   141   256   321   200   323 0.74 | transcript=PVW1_050016500_t1 | gene=PVW1_050016500 | organism=Plasmodium_vivax_PvW1 | gene_product=U5 small nuclear ribonucleoprotein 40 kDa protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTD9] | transcript_product=U5 small nuclear ribonucleoprotein 40 kDa protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTD9] | location=CAJZCX010000010:528850-529824(-) | protein_length=324 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473217.1         -            644 5720at5820           -            385   3.2e-12   44.9  15.7   1   4   3.4e-06   0.00089   17.1   0.9    52   129   226   302   199   341 0.76 | transcript=PVW1_120025500_t1 | gene=PVW1_120025500 | organism=Plasmodium_vivax_PvW1 | gene_product=SFM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGC2] | transcript_product=SFM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGC2] | location=CAJZCX010000004:923590-925524(-) | protein_length=644 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
