#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9482502.1         -            463 7442at5820           -            347  7.7e-145  480.8  20.9   1   4   1.8e-65   2.2e-62  209.6   7.8     1   111     1   111     1   121 0.98 | transcript=PVW1_040017600_t1 | gene=PVW1_040017600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:560187-562155(+) | protein_length=463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482502.1         -            463 7442at5820           -            347  7.7e-145  480.8  20.9   2   4   3.5e-27   4.2e-24   83.7   0.4   108   168   149   209   142   212 0.95 | transcript=PVW1_040017600_t1 | gene=PVW1_040017600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:560187-562155(+) | protein_length=463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482502.1         -            463 7442at5820           -            347  7.7e-145  480.8  20.9   3   4   6.9e-45   8.4e-42  141.9   0.2   181   277   279   383   254   388 0.89 | transcript=PVW1_040017600_t1 | gene=PVW1_040017600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:560187-562155(+) | protein_length=463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482502.1         -            463 7442at5820           -            347  7.7e-145  480.8  20.9   4   4   9.3e-18   1.1e-14   52.7   0.0   277   323   402   451   392   455 0.88 | transcript=PVW1_040017600_t1 | gene=PVW1_040017600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:560187-562155(+) | protein_length=463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 7442at5820           -            347   5.7e-25   86.6  44.3   1   3   9.6e-14   1.2e-10   39.5   5.3    11   154     7   152     1   179 0.83 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 7442at5820           -            347   5.7e-25   86.6  44.3   2   3   1.7e-06    0.0021   15.7  15.0     9   109   236   340   228   369 0.75 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 7442at5820           -            347   5.7e-25   86.6  44.3   3   3   7.7e-15   9.4e-12   43.1   8.5    10   106   372   465   364   521 0.83 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472488.1         -            571 7442at5820           -            347   1.3e-14   52.5   8.1   1   1   1.6e-17     2e-14   51.9   8.1    10   120   398   505   392   555 0.76 | transcript=PVW1_140065500_t1 | gene=PVW1_140065500 | organism=Plasmodium_vivax_PvW1 | gene_product=Tetratricopeptide repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T7] | transcript_product=Tetratricopeptide repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T7] | location=CAJZCX010000003:2644187-2645902(+) | protein_length=571 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484760.1         -           1112 7442at5820           -            347     3e-07   28.3  10.9   1   2       2.2   2.7e+03   -4.4   8.2    77   156    13    94     7   112 0.64 | transcript=PVW1_010012000_t1 | gene=PVW1_010012000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:367393-370731(+) | protein_length=1112 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484760.1         -           1112 7442at5820           -            347     3e-07   28.3  10.9   2   2   2.4e-10     3e-07   28.3  10.9    10   117   855   962   846  1036 0.81 | transcript=PVW1_010012000_t1 | gene=PVW1_010012000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:367393-370731(+) | protein_length=1112 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477712.1         -            682 7442at5820           -            347   5.8e-05   20.8   7.8   1   2    0.0084        10    3.5   0.1    11    41   158   188   147   193 0.80 | transcript=PVW1_110021900_t1 | gene=PVW1_110021900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein-serine/threonine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM6] | transcript_product=Protein-serine/threonine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM6] | location=CAJZCX010000008:734450-736498(-) | protein_length=682 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
