#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   1  11  1.8e-130  5.5e-127  423.3  11.8     1   243     1   252     1   261 0.90 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   2  11    0.0029       8.8    1.6  22.8   211   355   258   413   247   415 0.51 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   3  11     0.028        86   -1.7  11.8   229   302   397   483   355   500 0.57 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   4  11  3.4e-187    1e-183  611.4  11.5   309   620   560   876   543   888 0.92 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   5  11   1.8e-14   5.3e-11   38.8   0.2   580   660   897   984   882  1003 0.74 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   6  11  1.3e-146    4e-143  476.8   9.3   642   903  1085  1346  1061  1368 0.95 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   7  11   2.2e-69   6.6e-66  220.8   2.8   902  1033  1449  1597  1442  1603 0.92 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   8  11   3.4e-45     1e-41  140.6   6.2  1031  1155  1665  1805  1650  1814 0.88 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2   9  11   2.8e-74   8.6e-71  237.0   7.5  1147  1280  2003  2137  1930  2162 0.88 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2  10  11     1e-11   3.1e-08   29.6   7.5  1282  1355  2279  2364  2269  2370 0.76 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 198at5820            -           1815         0 3081.8 195.2  11  11  1.6e-290  4.7e-287  954.0  38.7  1351  1789  2664  3102  2652  3106 0.99 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
