#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481356.1         -            181 12028at5820          -            181  4.7e-129  425.6   1.1   1   1  1.9e-131  5.3e-129  425.4   1.1     1   181     1   181     1   181 1.00 | transcript=PVW1_060012400_t1 | gene=PVW1_060012400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU81] | transcript_product=ADP-ribosylation factor [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU81] | location=CAJZCX010000012:309424-310885(-) | protein_length=181 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481792.1         -            178 12028at5820          -            181   9.3e-61  203.0   0.4   1   1   3.7e-63     1e-60  202.9   0.4     1   176     1   176     1   178 0.99 | transcript=PVW1_060026300_t1 | gene=PVW1_060026300 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | location=CAJZCX010000012:869770-870306(+) | protein_length=178 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473987.1         -            185 12028at5820          -            181   5.6e-39  132.1   0.6   1   1   2.4e-41   6.5e-39  131.9   0.6    14   175    13   175     1   180 0.92 | transcript=PVW1_120079900_t1 | gene=PVW1_120079900 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2E7] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2E7] | location=CAJZCX010000004:3172685-3173504(+) | protein_length=185 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479935.1         -            191 12028at5820          -            181   5.7e-30  102.7   0.0   1   1   2.5e-32   6.9e-30  102.4   0.0    14   145    17   148     6   189 0.94 | transcript=PVW1_050031400_t1 | gene=PVW1_050031400 | organism=Plasmodium_vivax_PvW1 | gene_product=Small GTP-binding protein sar1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTR7] | transcript_product=Small GTP-binding protein sar1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTR7] | location=CAJZCX010000010:1088933-1089924(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471976.1         -            207 12028at5820          -            181   2.9e-18   64.6   0.1   1   1     2e-20   5.7e-18   63.6   0.1    19   175    17   185    10   192 0.83 | transcript=PVW1_140023400_t1 | gene=PVW1_140023400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK31] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK31] | location=CAJZCX010000003:811919-813117(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480570.1         -            191 12028at5820          -            181     6e-14   50.5   0.1   1   1   2.6e-16   7.3e-14   50.2   0.1     9   179    13   181     1   183 0.89 | transcript=PVW1_070025400_t1 | gene=PVW1_070025400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVE6] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVE6] | location=CAJZCX010000011:920018-921367(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484982.1         -            201 12028at5820          -            181   9.2e-14   49.9   1.2   1   1   4.3e-16   1.2e-13   49.5   1.2    18   173    11   167     3   175 0.82 | transcript=PVW1_010017400_t1 | gene=PVW1_010017400 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-18, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H0] | transcript_product=Ras-related protein Rab-18, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H0] | location=CAJZCX010000016:564727-565956(-) | protein_length=201 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472540.1         -            261 12028at5820          -            181   1.7e-13   49.0   0.0   1   1     9e-16   2.5e-13   48.5   0.0    18   143    64   195    47   206 0.84 | transcript=PVW1_140070400_t1 | gene=PVW1_140070400 | organism=Plasmodium_vivax_PvW1 | gene_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | transcript_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | location=CAJZCX010000003:2810494-2811761(+) | protein_length=261 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471919.1         -            205 12028at5820          -            181   4.9e-13   47.5   0.0   1   1   2.2e-15     6e-13   47.2   0.0    16   140    31   160    18   192 0.78 | transcript=PVW1_140017800_t1 | gene=PVW1_140017800 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | transcript_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | location=CAJZCX010000003:586822-588312(-) | protein_length=205 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477651.1         -            203 12028at5820          -            181   1.8e-11   42.5   0.4   1   1   8.4e-14   2.3e-11   42.1   0.4    16   134    25   152    16   185 0.81 | transcript=PVW1_110017600_t1 | gene=PVW1_110017600 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEW7] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEW7] | location=CAJZCX010000008:528963-530006(-) | protein_length=203 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474976.1         -            200 12028at5820          -            181   7.5e-11   40.4   0.6   1   1   3.5e-13   9.7e-11   40.0   0.6    19   134    10   129     5   160 0.82 | transcript=PVW1_100045500_t1 | gene=PVW1_100045500 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | transcript_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | location=CAJZCX010000005:1823759-1825382(-) | protein_length=200 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
