#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   1  17   4.4e-77   2.6e-73  245.3  18.1     8   154    71   220    65   245 0.92 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   2  17   2.7e-19   1.6e-15   53.6   2.2   154   221   908   976   893   986 0.85 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   3  17   1.7e-75     1e-71  240.1  17.6   216   359  1112  1265  1103  1308 0.89 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   4  17   7.4e-08   0.00045   15.7   0.1   393   441  1483  1549  1461  1551 0.77 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   5  17     3e-66   1.8e-62  209.4  31.0   441   608  1576  1778  1573  1780 0.86 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   6  17  6.2e-168  3.8e-164  546.7  43.2   588   932  1944  2317  1938  2333 0.93 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   7  17   2.7e-14   1.7e-10   37.0   6.1   922   983  2336  2408  2318  2423 0.83 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   8  17   2.7e-61   1.6e-57  193.0  13.6   978  1096  2517  2636  2500  2641 0.94 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4   9  17  5.2e-108  3.1e-104  347.9  31.4  1096  1300  2726  2932  2723  2939 0.97 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4  10  17  1.2e-284  7.3e-281  934.0  84.9  1297  1800  3064  3600  3061  3612 0.94 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471872.1         -           5352 109at5820            -           2731         0 4113.6 475.4  11  17   4.9e-66     3e-62  208.7  20.8  1796  1921  3664  3789  3649  3807 0.93 | transcript=PVW1_140015600_t1 | gene=PVW1_140015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:488896-505080(-) | protein_length=5352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
