#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   1   8    5e-105    1e-101  339.7  15.6     5   196    60   264    57   274 0.92 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   2   8   7.5e-82   1.5e-78  263.1   4.4   192   339   299   457   294   460 0.94 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   3   8     0.032        64   -0.1   0.0   319   347   545   573   537   581 0.78 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   4   8      0.48   9.7e+02   -4.0   0.4   348   362   649   663   628   673 0.70 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   5   8   1.1e-05     0.023   11.3   0.0   354   384   703   734   692   756 0.77 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   6   8   5.6e-18   1.1e-14   52.0   0.1   383   422   784   823   778   842 0.88 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   7   8     9e-97   1.8e-93  312.5  17.5   415   592   915  1093   909  1097 0.96 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472516.1         -           1282 3678at5820           -            717         0 1106.4  84.2   8   8   2.5e-49   5.1e-46  155.6   7.3   577   717  1123  1282  1110  1282 0.90 | transcript=PVW1_140068000_t1 | gene=PVW1_140068000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2721960-2725957(+) | protein_length=1282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481466.1         -            181 3678at5820           -            717     1e-07   29.0   0.8   1   1   6.7e-11   1.4e-07   28.6   0.8    86   159    78   153    65   160 0.87 | transcript=PVW1_060015800_t1 | gene=PVW1_060015800 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU96] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU96] | location=CAJZCX010000012:489855-490400(-) | protein_length=181 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477660.1         -            513 3678at5820           -            717    0.0093   12.6   0.1   1   2      0.14   2.9e+02   -2.2   0.0    91   125    95   128    90   155 0.68 | transcript=PVW1_110018000_t1 | gene=PVW1_110018000 | organism=Plasmodium_vivax_PvW1 | gene_product=CUGBP Elav-like family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF05] | transcript_product=CUGBP Elav-like family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF05] | location=CAJZCX010000008:563805-565527(+) | protein_length=513 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477660.1         -            513 3678at5820           -            717    0.0093   12.6   0.1   2   2   1.6e-05     0.032   10.8   0.0    78   147   181   250   168   255 0.83 | transcript=PVW1_110018000_t1 | gene=PVW1_110018000 | organism=Plasmodium_vivax_PvW1 | gene_product=CUGBP Elav-like family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF05] | transcript_product=CUGBP Elav-like family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF05] | location=CAJZCX010000008:563805-565527(+) | protein_length=513 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
