#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480806.1         -            668 5700at5820           -            479  9.7e-242  801.2  19.2   1   4   1.9e-31   1.9e-28   97.9   0.1     1    79     1   103     1   119 0.81 | transcript=PVW1_070039300_t1 | gene=PVW1_070039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1438241-1440247(+) | protein_length=668 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480806.1         -            668 5700at5820           -            479  9.7e-242  801.2  19.2   2   4   2.6e-08   2.7e-05   21.6   0.0    76    97   139   160   135   168 0.90 | transcript=PVW1_070039300_t1 | gene=PVW1_070039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1438241-1440247(+) | protein_length=668 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480806.1         -            668 5700at5820           -            479  9.7e-242  801.2  19.2   3   4  2.7e-144  2.7e-141  470.0   9.0    97   356   202   497   186   506 0.90 | transcript=PVW1_070039300_t1 | gene=PVW1_070039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1438241-1440247(+) | protein_length=668 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480806.1         -            668 5700at5820           -            479  9.7e-242  801.2  19.2   4   4   8.6e-67   8.7e-64  214.4   0.1   360   479   547   667   536   667 0.98 | transcript=PVW1_070039300_t1 | gene=PVW1_070039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1438241-1440247(+) | protein_length=668 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485080.1         -            452 5700at5820           -            479   2.5e-26   90.9   9.5   1   2   4.8e-06    0.0048   14.1   0.3     3    92     5    92     3    95 0.68 | transcript=PVW1_010020900_t1 | gene=PVW1_010020900 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin gamma chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR13] | transcript_product=Tubulin gamma chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR13] | location=CAJZCX010000016:719100-720458(-) | protein_length=452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485080.1         -            452 5700at5820           -            479   2.5e-26   90.9   9.5   2   2     5e-26   5.1e-23   80.0   5.2   106   318    86   299    78   320 0.81 | transcript=PVW1_010020900_t1 | gene=PVW1_010020900 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin gamma chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR13] | transcript_product=Tubulin gamma chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR13] | location=CAJZCX010000016:719100-720458(-) | protein_length=452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474054.1         -            506 5700at5820           -            479   4.4e-17   60.4  28.6   1   3   2.4e-06    0.0024   15.1   0.5     3    93     5   103     3   105 0.68 | transcript=PVW1_120085700_t1 | gene=PVW1_120085700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin epsilon chain, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2M3] | transcript_product=Tubulin epsilon chain, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2M3] | location=CAJZCX010000004:3450860-3452380(+) | protein_length=506 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474054.1         -            506 5700at5820           -            479   4.4e-17   60.4  28.6   2   3     3e-19     3e-16   57.6  11.9   106   320    96   316    91   322 0.81 | transcript=PVW1_120085700_t1 | gene=PVW1_120085700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin epsilon chain, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2M3] | transcript_product=Tubulin epsilon chain, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2M3] | location=CAJZCX010000004:3450860-3452380(+) | protein_length=506 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474054.1         -            506 5700at5820           -            479   4.4e-17   60.4  28.6   3   3     0.056        57    0.7   3.2   375   474   330   433   319   438 0.63 | transcript=PVW1_120085700_t1 | gene=PVW1_120085700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin epsilon chain, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2M3] | transcript_product=Tubulin epsilon chain, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2M3] | location=CAJZCX010000004:3450860-3452380(+) | protein_length=506 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478783.1         -            445 5700at5820           -            479   4.7e-17   60.3   0.0   1   3   0.00039      0.39    7.8   0.0     3    72     4    73     2    77 0.70 | transcript=PVW1_080013700_t1 | gene=PVW1_080013700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW40] | transcript_product=Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW40] | location=CAJZCX010000009:429395-431592(-) | protein_length=445 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478783.1         -            445 5700at5820           -            479   4.7e-17   60.3   0.0   2   3   7.9e-17     8e-14   49.7   0.0   107   236    86   213    83   243 0.89 | transcript=PVW1_080013700_t1 | gene=PVW1_080013700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW40] | transcript_product=Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW40] | location=CAJZCX010000009:429395-431592(-) | protein_length=445 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478783.1         -            445 5700at5820           -            479   4.7e-17   60.3   0.0   3   3      0.79     8e+02   -3.1   0.0   415   474   364   423   356   425 0.78 | transcript=PVW1_080013700_t1 | gene=PVW1_080013700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW40] | transcript_product=Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW40] | location=CAJZCX010000009:429395-431592(-) | protein_length=445 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480293.1         -            453 5700at5820           -            479   2.9e-16   57.7   0.0   1   3     0.036        37    1.3   0.0    57    74    60    77    56    83 0.88 | transcript=PVW1_070008600_t1 | gene=PVW1_070008600 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUY4] | transcript_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUY4] | location=CAJZCX010000011:219920-222010(+) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480293.1         -            453 5700at5820           -            479   2.9e-16   57.7   0.0   2   3     2e-16     2e-13   48.4   0.0   106   308    87   289    78   297 0.85 | transcript=PVW1_070008600_t1 | gene=PVW1_070008600 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUY4] | transcript_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUY4] | location=CAJZCX010000011:219920-222010(+) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480293.1         -            453 5700at5820           -            479   2.9e-16   57.7   0.0   3   3    0.0055       5.5    4.0   0.0   413   475   372   434   364   438 0.83 | transcript=PVW1_070008600_t1 | gene=PVW1_070008600 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUY4] | transcript_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUY4] | location=CAJZCX010000011:219920-222010(+) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479985.1         -            450 5700at5820           -            479   3.3e-16   57.5   0.0   1   3     0.034        34    1.4   0.0    57    74    60    77    54    83 0.88 | transcript=PVW1_050036000_t1 | gene=PVW1_050036000 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9I2] | transcript_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9I2] | location=CAJZCX010000010:1339364-1341113(+) | protein_length=450 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479985.1         -            450 5700at5820           -            479   3.3e-16   57.5   0.0   2   3   2.4e-16   2.4e-13   48.1   0.0   106   308    87   289    78   297 0.85 | transcript=PVW1_050036000_t1 | gene=PVW1_050036000 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9I2] | transcript_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9I2] | location=CAJZCX010000010:1339364-1341113(+) | protein_length=450 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479985.1         -            450 5700at5820           -            479   3.3e-16   57.5   0.0   3   3    0.0054       5.5    4.0   0.0   413   475   372   434   364   438 0.83 | transcript=PVW1_050036000_t1 | gene=PVW1_050036000 | organism=Plasmodium_vivax_PvW1 | gene_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9I2] | transcript_product=Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9I2] | location=CAJZCX010000010:1339364-1341113(+) | protein_length=450 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5700at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
