#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   1   9  3.5e-120  2.1e-116  388.7  40.3     2   258     9   299     7   314 0.90 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   2   9     0.089   5.4e+02   -3.7   0.0   254   271   377   394   376   395 0.89 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   3   9   2.6e-28   1.6e-24   84.3   0.4   269   331   470   533   457   538 0.92 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   4   9   2.2e-26   1.3e-22   77.9   4.4   327   401   565   640   562   649 0.85 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   5   9     2e-36   1.2e-32  111.1  19.5   374   467   640   747   637   750 0.90 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   6   9  1.5e-122  9.4e-119  396.5  50.2   452   710   835  1124   823  1136 0.88 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   7   9  6.2e-116  3.8e-112  374.6  25.0   704   916  1338  1555  1332  1560 0.96 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   8   9   3.3e-80     2e-76  256.2  12.0   915  1078  1632  1815  1623  1830 0.90 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472251.1         -           2175 556at5820            -           1360         0 2227.8 243.4   9   9  5.8e-176  3.5e-172  573.5  39.5  1073  1360  1880  2175  1877  2175 0.97 | transcript=PVW1_140043200_t1 | gene=PVW1_140043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1609804-1616639(-) | protein_length=2175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/556at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/556at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/556at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:21 2026
# [ok]
