#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473821.1         -           1004 2334at5820           -            693         0 1270.5  58.9   1   5  3.8e-177  1.1e-173  577.5  24.4     1   304     1   317     1   330 0.96 | transcript=PVW1_120069900_t1 | gene=PVW1_120069900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2722050-2725064(+) | protein_length=1004 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473821.1         -           1004 2334at5820           -            693         0 1270.5  58.9   2   5   1.7e-08   5.3e-05   20.1   0.3   294   346   343   403   337   420 0.68 | transcript=PVW1_120069900_t1 | gene=PVW1_120069900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2722050-2725064(+) | protein_length=1004 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473821.1         -           1004 2334at5820           -            693         0 1270.5  58.9   3   5   6.9e-10   2.1e-06   24.7   0.1   347   375   511   539   498   556 0.90 | transcript=PVW1_120069900_t1 | gene=PVW1_120069900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2722050-2725064(+) | protein_length=1004 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473821.1         -           1004 2334at5820           -            693         0 1270.5  58.9   4   5  8.6e-122  2.6e-118  394.6   6.7   371   579   604   820   593   826 0.95 | transcript=PVW1_120069900_t1 | gene=PVW1_120069900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2722050-2725064(+) | protein_length=1004 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473821.1         -           1004 2334at5820           -            693         0 1270.5  58.9   5   5   9.8e-85     3e-81  272.1   1.9   573   693   881  1001   866  1001 0.98 | transcript=PVW1_120069900_t1 | gene=PVW1_120069900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2722050-2725064(+) | protein_length=1004 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484044.1         -           1224 2334at5820           -            693   9.9e-11   39.0  49.0   1   4   2.7e-08   8.3e-05   19.4  10.1    32   250    30   257     1   268 0.57 | transcript=PVW1_020015800_t1 | gene=PVW1_020015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:487044-490718(-) | protein_length=1224 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484044.1         -           1224 2334at5820           -            693   9.9e-11   39.0  49.0   2   4   0.00011      0.33    7.5   0.0   258   296   309   347   297   369 0.84 | transcript=PVW1_020015800_t1 | gene=PVW1_020015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:487044-490718(-) | protein_length=1224 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484044.1         -           1224 2334at5820           -            693   9.9e-11   39.0  49.0   3   4     1e-12   3.1e-09   34.1   9.8   463   671   850  1067   841  1081 0.84 | transcript=PVW1_020015800_t1 | gene=PVW1_020015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:487044-490718(-) | protein_length=1224 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484044.1         -           1224 2334at5820           -            693   9.9e-11   39.0  49.0   4   4         2   6.1e+03   -9.7  10.4     8    70  1124  1185  1118  1212 0.62 | transcript=PVW1_020015800_t1 | gene=PVW1_020015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:487044-490718(-) | protein_length=1224 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2334at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2334at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2334at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:14 2026
# [ok]
