#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477808.1         -           1848 766at5820            -           1071         0 2153.8 136.6   1   5   2.7e-10   1.8e-07   27.9   7.3     4    80    16    96    11   102 0.73 | transcript=PVW1_110028000_t1 | gene=PVW1_110028000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1016586-1022132(-) | protein_length=1848 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477808.1         -           1848 766at5820            -           1071         0 2153.8 136.6   2   5  2.3e-173  1.5e-170  567.9  37.4     5   334   150   511   145   527 0.91 | transcript=PVW1_110028000_t1 | gene=PVW1_110028000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1016586-1022132(-) | protein_length=1848 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477808.1         -           1848 766at5820            -           1071         0 2153.8 136.6   3   5   5.3e-26   3.6e-23   79.9   4.3   325   378   580   633   556   654 0.84 | transcript=PVW1_110028000_t1 | gene=PVW1_110028000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1016586-1022132(-) | protein_length=1848 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477808.1         -           1848 766at5820            -           1071         0 2153.8 136.6   4   5  4.4e-174    3e-171  570.2  21.3   372   653   975  1259   907  1271 0.95 | transcript=PVW1_110028000_t1 | gene=PVW1_110028000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1016586-1022132(-) | protein_length=1848 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477808.1         -           1848 766at5820            -           1071         0 2153.8 136.6   5   5  1.9e-283  1.3e-280  932.3  34.1   653  1066  1419  1832  1400  1842 0.97 | transcript=PVW1_110028000_t1 | gene=PVW1_110028000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1016586-1022132(-) | protein_length=1848 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475877.1         -            708 766at5820            -           1071   8.8e-14   48.8   1.0   1   3   8.1e-13   5.5e-10   36.3   0.1   858   992   384   519   374   520 0.88 | transcript=PVW1_130032400_t1 | gene=PVW1_130032400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1210572-1212698(-) | protein_length=708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475877.1         -            708 766at5820            -           1071   8.8e-14   48.8   1.0   2   3   1.2e-06   0.00082   15.8   0.1   858   916   487   545   457   556 0.80 | transcript=PVW1_130032400_t1 | gene=PVW1_130032400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1210572-1212698(-) | protein_length=708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475877.1         -            708 766at5820            -           1071   8.8e-14   48.8   1.0   3   3   0.00015       0.1    8.9   0.1   786   890   583   682   576   695 0.77 | transcript=PVW1_130032400_t1 | gene=PVW1_130032400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1210572-1212698(-) | protein_length=708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478831.1         -            188 766at5820            -           1071   4.5e-11   39.9   0.4   1   1   8.6e-14   5.8e-11   39.5   0.4   846   928    62   143    18   173 0.77 | transcript=PVW1_080015900_t1 | gene=PVW1_080015900 | organism=Plasmodium_vivax_PvW1 | gene_product=Ankyrin-repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBH4] | transcript_product=Ankyrin-repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBH4] | location=CAJZCX010000009:520383-522129(+) | protein_length=188 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472530.1         -            309 766at5820            -           1071   2.9e-07   27.3  14.7   1   1   6.1e-10   4.1e-07   26.8  14.7   848   970    57   177    53   195 0.83 | transcript=PVW1_140069400_t1 | gene=PVW1_140069400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2774734-2775663(+) | protein_length=309 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471953.1         -            400 766at5820            -           1071   6.5e-07   26.1   5.1   1   4      0.15     1e+02   -1.1   0.2   880   933    25    79     3    86 0.54 | transcript=PVW1_140021100_t1 | gene=PVW1_140021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:725708-726910(-) | protein_length=400 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
