#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   1   9   5.2e-20   1.1e-16   59.1   0.1     1    55     1    59     1    63 0.91 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   2   9   2.7e-19   5.5e-16   56.7   0.0    59   125   100   174    96   179 0.89 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   3   9   3.8e-17   7.6e-14   49.7   0.1   126   176   204   257   194   266 0.85 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   4   9   4.6e-10   9.3e-07   26.3   0.0   177   213   286   323   278   330 0.87 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   5   9     0.003       6.1    3.8   0.0   208   232   350   375   349   377 0.87 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   6   9   5.2e-24   1.1e-20   72.3   0.1   231   320   452   579   446   583 0.79 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   7   9   5.3e-35   1.1e-31  108.6   0.0   322   467   623   796   620   841 0.79 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   8   9   5.6e-18   1.1e-14   52.4   0.0   487   533   864   910   858   917 0.93 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480777.1         -            976 6463at5820           -            563  1.8e-132  441.3  13.3   9   9   0.00044      0.88    6.5   0.1   533   562   934   964   916   965 0.89 | transcript=PVW1_070038100_t1 | gene=PVW1_070038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1403565-1406495(-) | protein_length=976 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479235.1         -            659 6463at5820           -            563   5.1e-06   23.8   2.7   1   4         3   6.1e+03   -8.1   6.4   438   462    66    92    51   102 0.32 | transcript=PVW1_080033900_t1 | gene=PVW1_080033900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1274541-1276520(+) | protein_length=659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479235.1         -            659 6463at5820           -            563   5.1e-06   23.8   2.7   2   4      0.01        21    2.0   0.3   326   393   229   296   220   303 0.59 | transcript=PVW1_080033900_t1 | gene=PVW1_080033900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1274541-1276520(+) | protein_length=659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
