#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   1  13   4.2e-06     0.026    9.7   0.6     1    21     1    21     1    25 0.95 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   2  13         0         0 1140.4  23.7    19   720    63   855    60   860 0.92 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   3  13  4.2e-142  2.6e-138  460.8  14.9   731   993   903  1189   886  1192 0.92 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   4  13  2.4e-208  1.4e-204  680.5   6.6   987  1427  1206  1724  1200  1729 0.88 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   5  13   1.1e-05      0.07    8.3   0.0  1428  1456  1755  1783  1735  1802 0.75 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   6  13    3e-125  1.8e-121  404.9   7.2  1462  1744  1844  2166  1838  2167 0.90 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   7  13   4.7e-11   2.9e-07   26.1   0.1  1751  1817  2270  2352  2267  2364 0.71 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   8  13   4.1e-29   2.5e-25   86.0   0.1  1817  1905  2428  2519  2405  2530 0.83 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8   9  13    0.0059        36   -0.7   0.1  1926  1951  2616  2645  2599  2655 0.73 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8  10  13   2.3e-07    0.0014   13.9   0.1  1942  2011  2706  2779  2691  2790 0.71 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479064.1         -           3424 118at5820            -           2222         0 2922.1 114.8  11  13   3.5e-13   2.1e-09   33.2   0.2  1997  2066  2821  2900  2807  2915 0.76 | transcript=PVW1_080025200_t1 | gene=PVW1_080025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:921020-931294(+) | protein_length=3424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
