#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474792.1         -            152 13037at5820          -            148  1.1e-103  341.9   0.3   1   1  2.9e-106  1.2e-103  341.8   0.3     1   148     1   148     1   148 1.00 | transcript=PVW1_100030600_t1 | gene=PVW1_100030600 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYD5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYD5] | location=CAJZCX010000005:1205618-1206699(+) | protein_length=152 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475359.1         -            147 13037at5820          -            148   2.6e-44  149.3   0.2   1   1   6.5e-47   2.8e-44  149.2   0.2     5   147     4   146     1   147 0.98 | transcript=PVW1_130009700_t1 | gene=PVW1_130009700 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI68] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI68] | location=CAJZCX010000006:220291-221895(+) | protein_length=147 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477704.1         -            202 13037at5820          -            148     6e-41  138.4   0.5   1   2   1.9e-43   8.4e-41  137.9   0.1     6   147    13   155    10   156 0.96 | transcript=PVW1_110021100_t1 | gene=PVW1_110021100 | organism=Plasmodium_vivax_PvW1 | gene_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | transcript_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | location=CAJZCX010000008:696197-697948(-) | protein_length=202 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477704.1         -            202 13037at5820          -            148     6e-41  138.4   0.5   2   2       7.4   3.2e+03   -3.5   0.0   122   145   168   192   161   196 0.60 | transcript=PVW1_110021100_t1 | gene=PVW1_110021100 | organism=Plasmodium_vivax_PvW1 | gene_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | transcript_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | location=CAJZCX010000008:696197-697948(-) | protein_length=202 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472157.1         -            164 13037at5820          -            148   4.8e-35  119.2   0.0   1   1   1.4e-37   6.1e-35  118.9   0.0     5   132     7   134     3   146 0.94 | transcript=PVW1_140033900_t1 | gene=PVW1_140033900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | location=CAJZCX010000003:1238376-1239175(+) | protein_length=164 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479086.1         -            160 13037at5820          -            148   1.5e-29  101.4   0.1   1   1   4.1e-32   1.8e-29  101.2   0.1     4   133     6   135     1   143 0.95 | transcript=PVW1_080026300_t1 | gene=PVW1_080026300 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | location=CAJZCX010000009:971067-971684(-) | protein_length=160 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481775.1         -            191 13037at5820          -            148   1.4e-26   91.7   0.0   1   1   4.3e-29   1.9e-26   91.3   0.0    32   147    32   149    25   150 0.94 | transcript=PVW1_060025500_t1 | gene=PVW1_060025500 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | location=CAJZCX010000012:842653-844173(-) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478171.1         -            152 13037at5820          -            148   1.1e-24   85.6   0.0   1   1   2.7e-27   1.2e-24   85.5   0.0     6   142     5   143     1   149 0.87 | transcript=PVW1_110048600_t1 | gene=PVW1_110048600 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG40] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG40] | location=CAJZCX010000008:1841600-1842900(+) | protein_length=152 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480490.1         -            159 13037at5820          -            148   8.8e-22   76.2   0.0   1   1   2.3e-24     1e-21   76.0   0.0     5   140     6   149     1   155 0.82 | transcript=PVW1_070020100_t1 | gene=PVW1_070020100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV39] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV39] | location=CAJZCX010000011:715270-716160(-) | protein_length=159 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472525.1         -            150 13037at5820          -            148   9.8e-21   72.8   0.1   1   1   2.5e-23   1.1e-20   72.7   0.1    19   138    26   145    11   149 0.86 | transcript=PVW1_140068900_t1 | gene=PVW1_140068900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | location=CAJZCX010000003:2754963-2756170(+) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473198.1         -            262 13037at5820          -            148   2.5e-19   68.2   0.4   1   1     9e-22   3.9e-19   67.6   0.4     5   122   121   240   118   254 0.91 | transcript=PVW1_120023900_t1 | gene=PVW1_120023900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | location=CAJZCX010000004:851245-852033(-) | protein_length=262 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476169.1         -            301 13037at5820          -            148   7.5e-18   63.4   0.1   1   1   3.1e-20   1.3e-17   62.6   0.1     5   121   160   276   157   281 0.88 | transcript=PVW1_130042400_t1 | gene=PVW1_130042400 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | location=CAJZCX010000006:1636926-1639102(-) | protein_length=301 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480576.1         -            163 13037at5820          -            148   2.4e-16   58.6   0.1   1   1   3.5e-18   1.5e-15   55.9   0.1    14   144    16   161     3   163 0.81 | transcript=PVW1_070025900_t1 | gene=PVW1_070025900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV95] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV95] | location=CAJZCX010000011:935680-937013(-) | protein_length=163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479304.1         -            139 13037at5820          -            148   1.4e-11   43.1   0.0   1   2      0.18        78    1.7   0.0    25    54     4    33     1    36 0.91 | transcript=PVW1_080040100_t1 | gene=PVW1_080040100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | location=CAJZCX010000009:1506762-1507615(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479304.1         -            139 13037at5820          -            148   1.4e-11   43.1   0.0   2   2     4e-13   1.8e-10   39.5   0.0    35   115    44   127    36   135 0.87 | transcript=PVW1_080040100_t1 | gene=PVW1_080040100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | location=CAJZCX010000009:1506762-1507615(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472509.1         -            619 13037at5820          -            148   2.4e-06   26.1   0.1   1   1   1.6e-08   6.8e-06   24.6   0.1     7    99   173   265   168   288 0.88 | transcript=PVW1_140067300_t1 | gene=PVW1_140067300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2690571-2692430(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
