#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472157.1         -            164 12598at5820          -            148  4.8e-105  346.1   0.2   1   1  1.3e-107  5.5e-105  345.9   0.2     1   148     1   148     1   148 1.00 | transcript=PVW1_140033900_t1 | gene=PVW1_140033900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | location=CAJZCX010000003:1238376-1239175(+) | protein_length=164 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479086.1         -            160 12598at5820          -            148   1.9e-58  194.9   0.5   1   1     5e-61   2.2e-58  194.7   0.5     1   148     1   148     1   148 0.99 | transcript=PVW1_080026300_t1 | gene=PVW1_080026300 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | location=CAJZCX010000009:971067-971684(-) | protein_length=160 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475359.1         -            147 12598at5820          -            148     9e-40  134.3   0.1   1   1   2.4e-42     1e-39  134.1   0.1     5   142     2   139     1   144 0.97 | transcript=PVW1_130009700_t1 | gene=PVW1_130009700 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI68] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI68] | location=CAJZCX010000006:220291-221895(+) | protein_length=147 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480490.1         -            159 12598at5820          -            148   1.5e-35  120.7   0.0   1   1   4.1e-38   1.8e-35  120.4   0.0     4   143     3   150     1   154 0.92 | transcript=PVW1_070020100_t1 | gene=PVW1_070020100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV39] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV39] | location=CAJZCX010000011:715270-716160(-) | protein_length=159 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474792.1         -            152 12598at5820          -            148     3e-34  116.4   0.0   1   1   8.4e-37   3.6e-34  116.1   0.0     7   134     5   132     2   144 0.95 | transcript=PVW1_100030600_t1 | gene=PVW1_100030600 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYD5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYD5] | location=CAJZCX010000005:1205618-1206699(+) | protein_length=152 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477704.1         -            202 12598at5820          -            148   1.5e-30  104.4   0.1   1   1   4.7e-33   2.1e-30  103.9   0.1     8   134    13   140     6   148 0.92 | transcript=PVW1_110021100_t1 | gene=PVW1_110021100 | organism=Plasmodium_vivax_PvW1 | gene_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | transcript_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | location=CAJZCX010000008:696197-697948(-) | protein_length=202 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480576.1         -            163 12598at5820          -            148   2.3e-28   97.3   0.5   1   1   8.1e-30   3.5e-27   93.5   0.5     1   143     1   158     1   162 0.89 | transcript=PVW1_070025900_t1 | gene=PVW1_070025900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV95] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV95] | location=CAJZCX010000011:935680-937013(-) | protein_length=163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478171.1         -            152 12598at5820          -            148   2.5e-26   90.7   0.0   1   1   6.7e-29   2.9e-26   90.5   0.0     6   130     3   128     1   138 0.88 | transcript=PVW1_110048600_t1 | gene=PVW1_110048600 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG40] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG40] | location=CAJZCX010000008:1841600-1842900(+) | protein_length=152 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481775.1         -            191 12598at5820          -            148   3.4e-20   70.8   0.0   1   1     1e-22   4.5e-20   70.4   0.0    37   146    35   146     7   148 0.90 | transcript=PVW1_060025500_t1 | gene=PVW1_060025500 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | location=CAJZCX010000012:842653-844173(-) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472525.1         -            150 12598at5820          -            148   5.7e-20   70.1   0.0   1   1   1.5e-22   6.5e-20   69.9   0.0    16   137    21   142     2   148 0.92 | transcript=PVW1_140068900_t1 | gene=PVW1_140068900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | location=CAJZCX010000003:2754963-2756170(+) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476169.1         -            301 12598at5820          -            148     2e-15   55.3   0.1   1   1   9.4e-18   4.1e-15   54.3   0.1    34   116   185   268   156   279 0.90 | transcript=PVW1_130042400_t1 | gene=PVW1_130042400 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | location=CAJZCX010000006:1636926-1639102(-) | protein_length=301 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
