#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477704.1         -            202 12569at5820          -            174  1.5e-108  358.9   1.8   1   1  4.1e-111  1.7e-108  358.7   1.8     1   174    17   202    17   202 0.97 | transcript=PVW1_110021100_t1 | gene=PVW1_110021100 | organism=Plasmodium_vivax_PvW1 | gene_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | transcript_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | location=CAJZCX010000008:696197-697948(-) | protein_length=202 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475359.1         -            147 12569at5820          -            174   4.2e-38  129.5   0.5   1   1   1.2e-40   4.7e-38  129.3   0.5    15   133    25   146     3   147 0.88 | transcript=PVW1_130009700_t1 | gene=PVW1_130009700 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI68] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI68] | location=CAJZCX010000006:220291-221895(+) | protein_length=147 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474792.1         -            152 12569at5820          -            174   1.7e-37  127.5   0.0   1   1   4.9e-40     2e-37  127.3   0.0    23   134    34   148    19   152 0.87 | transcript=PVW1_100030600_t1 | gene=PVW1_100030600 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYD5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYD5] | location=CAJZCX010000005:1205618-1206699(+) | protein_length=152 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472157.1         -            164 12569at5820          -            174   1.5e-28   98.3   0.1   1   1   4.9e-31     2e-28   98.0   0.1    20   123    33   136    26   150 0.93 | transcript=PVW1_140033900_t1 | gene=PVW1_140033900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | location=CAJZCX010000003:1238376-1239175(+) | protein_length=164 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478171.1         -            152 12569at5820          -            174   4.8e-25   87.0   0.1   1   1   1.3e-27   5.3e-25   86.8   0.1    15   133    25   148    12   152 0.86 | transcript=PVW1_110048600_t1 | gene=PVW1_110048600 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG40] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG40] | location=CAJZCX010000008:1841600-1842900(+) | protein_length=152 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479086.1         -            160 12569at5820          -            174   5.5e-25   86.8   0.1   1   1   1.6e-27   6.4e-25   86.5   0.1    18   120    31   133    12   146 0.88 | transcript=PVW1_080026300_t1 | gene=PVW1_080026300 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | location=CAJZCX010000009:971067-971684(-) | protein_length=160 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480490.1         -            159 12569at5820          -            174   3.4e-21   74.4   0.1   1   1   1.1e-23   4.4e-21   74.0   0.1    21   119    39   139    34   157 0.90 | transcript=PVW1_070020100_t1 | gene=PVW1_070020100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV39] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV39] | location=CAJZCX010000011:715270-716160(-) | protein_length=159 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481775.1         -            191 12569at5820          -            174   1.3e-19   69.3   0.0   1   1   4.9e-22     2e-19   68.7   0.0    23   135    34   151    23   168 0.79 | transcript=PVW1_060025500_t1 | gene=PVW1_060025500 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | location=CAJZCX010000012:842653-844173(-) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472525.1         -            150 12569at5820          -            174   6.1e-16   57.3   0.0   1   1   1.8e-18   7.1e-16   57.1   0.0    41   123    60   141    21   149 0.83 | transcript=PVW1_140068900_t1 | gene=PVW1_140068900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | location=CAJZCX010000003:2754963-2756170(+) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480576.1         -            163 12569at5820          -            174     5e-14   51.1   0.7   1   1   5.7e-16   2.3e-13   48.9   0.7    16   120    29   148    25   159 0.81 | transcript=PVW1_070025900_t1 | gene=PVW1_070025900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV95] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV95] | location=CAJZCX010000011:935680-937013(-) | protein_length=163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476169.1         -            301 12569at5820          -            174   1.5e-10   39.8   0.2   1   1   7.2e-13   2.9e-10   38.8   0.2    16   103   180   268   167   279 0.85 | transcript=PVW1_130042400_t1 | gene=PVW1_130042400 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | location=CAJZCX010000006:1636926-1639102(-) | protein_length=301 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
