#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479791.1         -            914 3150at5820           -            646  7.8e-271  898.6  68.3   1   4   3.6e-87   7.3e-84  280.9  18.3     2   186    83   272    82   282 0.95 | transcript=PVW1_050020000_t1 | gene=PVW1_050020000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:658177-660921(-) | protein_length=914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479791.1         -            914 3150at5820           -            646  7.8e-271  898.6  68.3   2   4  5.9e-101   1.2e-97  326.4  19.9   187   373   311   497   306   502 0.98 | transcript=PVW1_050020000_t1 | gene=PVW1_050020000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:658177-660921(-) | protein_length=914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479791.1         -            914 3150at5820           -            646  7.8e-271  898.6  68.3   3   4   1.1e-24   2.3e-21   74.4   0.1   371   448   516   604   511   608 0.84 | transcript=PVW1_050020000_t1 | gene=PVW1_050020000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:658177-660921(-) | protein_length=914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479791.1         -            914 3150at5820           -            646  7.8e-271  898.6  68.3   4   4   1.7e-71   3.3e-68  229.1  10.4   447   646   670   913   659   913 0.85 | transcript=PVW1_050020000_t1 | gene=PVW1_050020000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:658177-660921(-) | protein_length=914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479235.1         -            659 3150at5820           -            646     4e-05   20.7  11.3   1   2     2e-08     4e-05   20.7  11.3   160   367   239   446   223   480 0.89 | transcript=PVW1_080033900_t1 | gene=PVW1_080033900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1274541-1276520(+) | protein_length=659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479235.1         -            659 3150at5820           -            646     4e-05   20.7  11.3   2   2      0.29   5.8e+02   -2.9  16.4   106   324   369   594   358   602 0.74 | transcript=PVW1_080033900_t1 | gene=PVW1_080033900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1274541-1276520(+) | protein_length=659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481752.1         -            512 3150at5820           -            646    0.0043   14.0  20.3   1   3   7.8e-05      0.16    8.9   0.8   195   260    62   131    47   143 0.81 | transcript=PVW1_060024600_t1 | gene=PVW1_060024600 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | transcript_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | location=CAJZCX010000012:804272-805810(+) | protein_length=512 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481752.1         -            512 3150at5820           -            646    0.0043   14.0  20.3   2   3   7.4e-05      0.15    8.9   5.0   194   276   135   221   125   234 0.76 | transcript=PVW1_060024600_t1 | gene=PVW1_060024600 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | transcript_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | location=CAJZCX010000012:804272-805810(+) | protein_length=512 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481752.1         -            512 3150at5820           -            646    0.0043   14.0  20.3   3   3    0.0013       2.7    4.8   3.4   387   503   240   356   223   366 0.92 | transcript=PVW1_060024600_t1 | gene=PVW1_060024600 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | transcript_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | location=CAJZCX010000012:804272-805810(+) | protein_length=512 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3150at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3150at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3150at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:55 2026
# [ok]
