#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   1  12  3.1e-140  1.9e-136  455.2  16.2     1   253     1   264     1   268 0.95 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   2  12   2.7e-89   1.6e-85  286.4  31.0   252   432   307   488   304   492 0.98 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   3  12   3.3e-27     2e-23   80.6   0.1   426   526   522   640   517   645 0.87 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   4  12     0.012        74   -0.8   0.0   527   545   685   703   681   705 0.89 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   5  12   5.2e-10   3.1e-06   23.6   0.1   546   589   736   782   731   797 0.86 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   6  12   4.4e-33   2.6e-29  100.1   0.0   608   741   857  1034   810  1044 0.75 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   7  12   9.5e-34   5.8e-30  102.3   0.0   747   894  1132  1338  1124  1341 0.76 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   8  12   1.5e-25   9.2e-22   75.1   0.0   895   968  1370  1448  1366  1455 0.88 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6   9  12     5e-11     3e-07   27.0   0.0   967  1007  1563  1603  1556  1609 0.92 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6  10  12   1.3e-41   7.9e-38  128.4   7.8   994  1165  1629  1840  1622  1846 0.79 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477980.1         -           2352 674at5820            -           1482         0 1889.0 111.6  11  12     2e-48   1.2e-44  150.9   0.6  1169  1268  1985  2084  1979  2089 0.96 | transcript=PVW1_110039300_t1 | gene=PVW1_110039300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1457372-1465632(+) | protein_length=2352 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
