#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475392.1         -            970 3859at5820           -            494  1.6e-245  813.9  78.0   1   4   2.5e-24   2.2e-21   74.7   9.9     1    61     1    65     1    69 0.90 | transcript=PVW1_130011000_t1 | gene=PVW1_130011000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:262797-265709(-) | protein_length=970 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475392.1         -            970 3859at5820           -            494  1.6e-245  813.9  78.0   2   4   3.1e-68   2.6e-65  219.5  27.6    59   201   127   290   121   302 0.88 | transcript=PVW1_130011000_t1 | gene=PVW1_130011000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:262797-265709(-) | protein_length=970 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475392.1         -            970 3859at5820           -            494  1.6e-245  813.9  78.0   3   4   3.8e-44   3.3e-41  140.0   1.5   182   276   397   494   388   505 0.93 | transcript=PVW1_130011000_t1 | gene=PVW1_130011000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:262797-265709(-) | protein_length=970 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475392.1         -            970 3859at5820           -            494  1.6e-245  813.9  78.0   4   4  3.9e-120  3.4e-117  390.7  15.7   294   493   767   965   709   966 0.91 | transcript=PVW1_130011000_t1 | gene=PVW1_130011000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:262797-265709(-) | protein_length=970 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473632.1         -            878 3859at5820           -            494   2.6e-14   51.3   0.4   1   4   3.1e-07   0.00027   18.3   0.0   341   435    25   115    11   125 0.81 | transcript=PVW1_120055400_t1 | gene=PVW1_120055400 | organism=Plasmodium_vivax_PvW1 | gene_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | transcript_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | location=CAJZCX010000004:2109751-2112515(-) | protein_length=878 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473632.1         -            878 3859at5820           -            494   2.6e-14   51.3   0.4   2   4   0.00017      0.15    9.2   0.0   390   447   125   182   117   210 0.83 | transcript=PVW1_120055400_t1 | gene=PVW1_120055400 | organism=Plasmodium_vivax_PvW1 | gene_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | transcript_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | location=CAJZCX010000004:2109751-2112515(-) | protein_length=878 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473632.1         -            878 3859at5820           -            494   2.6e-14   51.3   0.4   3   4   1.2e-07    0.0001   19.7   0.0   391   451   240   300   236   326 0.80 | transcript=PVW1_120055400_t1 | gene=PVW1_120055400 | organism=Plasmodium_vivax_PvW1 | gene_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | transcript_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | location=CAJZCX010000004:2109751-2112515(-) | protein_length=878 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473632.1         -            878 3859at5820           -            494   2.6e-14   51.3   0.4   4   4       1.5   1.3e+03   -3.7   0.2   430   477   499   554   487   556 0.60 | transcript=PVW1_120055400_t1 | gene=PVW1_120055400 | organism=Plasmodium_vivax_PvW1 | gene_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | transcript_product=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH60] | location=CAJZCX010000004:2109751-2112515(-) | protein_length=878 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477022.1         -           2386 3859at5820           -            494   1.4e-13   49.0   0.1   1   3   1.6e-16   1.4e-13   49.0   0.1   339   443  1433  1531  1428  1537 0.87 | transcript=PVW1_090036900_t1 | gene=PVW1_090036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1391382-1398542(+) | protein_length=2386 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477022.1         -           2386 3859at5820           -            494   1.4e-13   49.0   0.1   2   3      0.18   1.6e+02   -0.7   0.1   392   434  1639  1683  1634  1691 0.74 | transcript=PVW1_090036900_t1 | gene=PVW1_090036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1391382-1398542(+) | protein_length=2386 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477022.1         -           2386 3859at5820           -            494   1.4e-13   49.0   0.1   3   3       1.1   9.6e+02   -3.3   0.3   312   335  2254  2278  2244  2296 0.64 | transcript=PVW1_090036900_t1 | gene=PVW1_090036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1391382-1398542(+) | protein_length=2386 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473696.1         -            647 3859at5820           -            494   7.2e-12   43.3  17.5   1   3   1.2e-10   1.1e-07   29.5   2.0   338   445    80   176    73   207 0.79 | transcript=PVW1_120061500_t1 | gene=PVW1_120061500 | organism=Plasmodium_vivax_PvW1 | gene_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | transcript_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | location=CAJZCX010000004:2378771-2380714(-) | protein_length=647 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
