#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   1  17   7.2e-05      0.44    6.3   0.3     1    16     1    16     1    20 0.93 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   2  17   3.3e-94     2e-90  302.5  22.5    15   191    80   267    77   277 0.94 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   3  17   2.7e-06     0.016   11.1   0.1   187   215   294   322   281   372 0.76 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   4  17   4.9e-36     3e-32  109.6   0.4   227   307   455   543   444   549 0.90 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   5  17   5.3e-56   3.2e-52  175.8   9.2   298   412   600   723   591   734 0.87 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   6  17  3.6e-108  2.2e-104  348.8  31.1   407   612   780   997   774  1001 0.94 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   7  17   1.6e-31   9.5e-28   94.7   9.2   611   673  1109  1171  1089  1181 0.86 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   8  17   9.7e-29   5.9e-25   85.5   7.1   672   735  1312  1375  1302  1377 0.93 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1   9  17   3.6e-64   2.2e-60  202.9  15.8   735   873  1408  1564  1399  1576 0.87 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  10  17   2.7e-12   1.6e-08   30.9   0.1   871   917  1633  1684  1629  1713 0.75 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  11  17   2.8e-42   1.7e-38  130.3   0.6   932  1053  1751  1884  1724  1888 0.84 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  12  17   5.6e-56   3.4e-52  175.7  12.8  1051  1181  1933  2071  1930  2078 0.95 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  13  17   2.3e-07    0.0014   14.6   0.0  1173  1217  2120  2172  2118  2179 0.83 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  14  17     6e-91   3.6e-87  291.7  20.8  1218  1376  2229  2390  2226  2397 0.97 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  15  17   7.4e-66   4.5e-62  208.5   7.2  1375  1541  2432  2647  2425  2665 0.81 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  16  17   1.9e-39   1.1e-35  121.0  29.5  1544  1665  2766  2922  2760  2938 0.79 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473739.1         -           3132 376at5820            -           1789         0 2456.5 287.1  17  17   6.1e-68   3.7e-64  215.4  16.0  1655  1789  2976  3132  2952  3132 0.86 | transcript=PVW1_120064300_t1 | gene=PVW1_120064300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2479564-2488962(-) | protein_length=3132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/376at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/376at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/376at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:33 2026
# [ok]
