#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483144.1         -            585 4740at5820           -            449  9.7e-263  870.5  36.2   1   2  6.5e-118  5.6e-115  383.5  12.2     1   215     5   225     5   285 0.93 | transcript=PVW1_030009400_t1 | gene=PVW1_030009400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:217829-219586(-) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483144.1         -            585 4740at5820           -            449  9.7e-263  870.5  36.2   2   2  3.3e-151  2.8e-148  493.2  16.0   215   449   338   579   318   579 0.95 | transcript=PVW1_030009400_t1 | gene=PVW1_030009400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:217829-219586(-) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477158.1         -            453 4740at5820           -            449   4.9e-16   57.4  22.2   1   6    0.0013       1.1    6.7   0.0   380   414    96   130    79   135 0.79 | transcript=PVW1_090042900_t1 | gene=PVW1_090042900 | organism=Plasmodium_vivax_PvW1 | gene_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | transcript_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | location=CAJZCX010000007:1660904-1662265(-) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477158.1         -            453 4740at5820           -            449   4.9e-16   57.4  22.2   2   6   5.1e-09   4.4e-06   24.6   0.4   217   288   137   209   131   216 0.74 | transcript=PVW1_090042900_t1 | gene=PVW1_090042900 | organism=Plasmodium_vivax_PvW1 | gene_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | transcript_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | location=CAJZCX010000007:1660904-1662265(-) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477158.1         -            453 4740at5820           -            449   4.9e-16   57.4  22.2   3   6    0.0009      0.78    7.3   0.6   379   408   212   242   184   254 0.56 | transcript=PVW1_090042900_t1 | gene=PVW1_090042900 | organism=Plasmodium_vivax_PvW1 | gene_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | transcript_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | location=CAJZCX010000007:1660904-1662265(-) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477158.1         -            453 4740at5820           -            449   4.9e-16   57.4  22.2   4   6   9.6e-07   0.00083   17.1   0.1    48    84   261   297   254   307 0.92 | transcript=PVW1_090042900_t1 | gene=PVW1_090042900 | organism=Plasmodium_vivax_PvW1 | gene_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | transcript_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | location=CAJZCX010000007:1660904-1662265(-) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477158.1         -            453 4740at5820           -            449   4.9e-16   57.4  22.2   5   6   4.7e-05     0.041   11.5   0.4    48    88   320   360   310   375 0.81 | transcript=PVW1_090042900_t1 | gene=PVW1_090042900 | organism=Plasmodium_vivax_PvW1 | gene_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | transcript_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | location=CAJZCX010000007:1660904-1662265(-) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477158.1         -            453 4740at5820           -            449   4.9e-16   57.4  22.2   6   6    0.0064       5.5    4.5   0.3   326   395   374   445   361   450 0.69 | transcript=PVW1_090042900_t1 | gene=PVW1_090042900 | organism=Plasmodium_vivax_PvW1 | gene_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | transcript_product=UVB-resistance protein UVR8 homologue [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXZ6] | location=CAJZCX010000007:1660904-1662265(-) | protein_length=453 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477701.1         -            479 4740at5820           -            449   2.5e-12   45.2  19.4   1   5   0.00044      0.39    8.3   0.2   237   271    72   106    52   113 0.67 | transcript=PVW1_110020800_t1 | gene=PVW1_110020800 | organism=Plasmodium_vivax_PvW1 | gene_product=Regulator of chromosome condensation, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZS0] | transcript_product=Regulator of chromosome condensation, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZS0] | location=CAJZCX010000008:686394-687833(+) | protein_length=479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477701.1         -            479 4740at5820           -            449   2.5e-12   45.2  19.4   2   5   9.6e-06    0.0083   13.8   1.3   235   302   121   188   110   216 0.70 | transcript=PVW1_110020800_t1 | gene=PVW1_110020800 | organism=Plasmodium_vivax_PvW1 | gene_product=Regulator of chromosome condensation, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZS0] | transcript_product=Regulator of chromosome condensation, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZS0] | location=CAJZCX010000008:686394-687833(+) | protein_length=479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477701.1         -            479 4740at5820           -            449   2.5e-12   45.2  19.4   3   5      0.26   2.3e+02   -0.9   0.2    64    84   207   226   190   238 0.65 | transcript=PVW1_110020800_t1 | gene=PVW1_110020800 | organism=Plasmodium_vivax_PvW1 | gene_product=Regulator of chromosome condensation, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZS0] | transcript_product=Regulator of chromosome condensation, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZS0] | location=CAJZCX010000008:686394-687833(+) | protein_length=479 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
