#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476191.1         -            798 5178at5820           -            464  1.1e-183  609.6  87.7   1   5   3.7e-22   2.3e-19   67.8   6.0     2    51    11    60    10    73 0.88 | transcript=PVW1_130043100_t1 | gene=PVW1_130043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1670537-1673316(+) | protein_length=798 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476191.1         -            798 5178at5820           -            464  1.1e-183  609.6  87.7   2   5  2.4e-101   1.5e-98  328.9  33.6    42   251    71   300    62   315 0.89 | transcript=PVW1_130043100_t1 | gene=PVW1_130043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1670537-1673316(+) | protein_length=798 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476191.1         -            798 5178at5820           -            464  1.1e-183  609.6  87.7   3   5     0.046        28    1.6   2.3   255   281   453   479   438   507 0.81 | transcript=PVW1_130043100_t1 | gene=PVW1_130043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1670537-1673316(+) | protein_length=798 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476191.1         -            798 5178at5820           -            464  1.1e-183  609.6  87.7   4   5   4.8e-12   2.9e-09   34.4   2.3   271   321   508   559   482   566 0.80 | transcript=PVW1_130043100_t1 | gene=PVW1_130043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1670537-1673316(+) | protein_length=798 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476191.1         -            798 5178at5820           -            464  1.1e-183  609.6  87.7   5   5   1.7e-59     1e-56  190.9  15.1   306   464   617   798   601   798 0.86 | transcript=PVW1_130043100_t1 | gene=PVW1_130043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1670537-1673316(+) | protein_length=798 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 5178at5820           -            464   5.6e-28   96.2  69.7   1   6   3.5e-07   0.00021   18.4   4.0    90   151    14    74     9    78 0.90 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 5178at5820           -            464   5.6e-28   96.2  69.7   2   6   5.5e-07   0.00033   17.8   7.1   107   152    77   121    74   125 0.91 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 5178at5820           -            464   5.6e-28   96.2  69.7   3   6   4.5e-07   0.00028   18.1   5.7   109   151   125   171   121   180 0.82 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 5178at5820           -            464   5.6e-28   96.2  69.7   4   6   6.6e-05      0.04   10.9   0.5   133   152   176   195   172   199 0.89 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 5178at5820           -            464   5.6e-28   96.2  69.7   5   6   7.7e-08   4.7e-05   20.6  11.4    87   150   200   262   196   267 0.90 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 5178at5820           -            464   5.6e-28   96.2  69.7   6   6   2.5e-13   1.5e-10   38.7   5.2    87   151   269   333   265   347 0.94 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476993.1         -           1017 5178at5820           -            464   3.7e-12   44.0  34.3   1   3   2.2e-06    0.0013   15.8   1.7    90   162   160   229   128   232 0.82 | transcript=PVW1_090035100_t1 | gene=PVW1_090035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1325338-1328391(+) | protein_length=1017 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476993.1         -           1017 5178at5820           -            464   3.7e-12   44.0  34.3   2   3   3.4e-07   0.00021   18.5   7.4    90   151   230   290   227   295 0.93 | transcript=PVW1_090035100_t1 | gene=PVW1_090035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1325338-1328391(+) | protein_length=1017 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476993.1         -           1017 5178at5820           -            464   3.7e-12   44.0  34.3   3   3   9.1e-08   5.5e-05   20.4  11.3    89   152   298   361   292   369 0.90 | transcript=PVW1_090035100_t1 | gene=PVW1_090035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1325338-1328391(+) | protein_length=1017 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473683.1         -            326 5178at5820           -            464   4.3e-11   40.5  23.5   1   2   9.3e-11   5.6e-08   30.2   8.0    89   165    49   126    46   132 0.89 | transcript=PVW1_120060200_t1 | gene=PVW1_120060200 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | location=CAJZCX010000004:2340636-2342146(+) | protein_length=326 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473683.1         -            326 5178at5820           -            464   4.3e-11   40.5  23.5   2   2   1.7e-06     0.001   16.2   7.4   108   177   183   253   169   286 0.80 | transcript=PVW1_120060200_t1 | gene=PVW1_120060200 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | location=CAJZCX010000004:2340636-2342146(+) | protein_length=326 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478828.1         -            381 5178at5820           -            464   5.2e-08   30.3  38.1   1   2   0.00094      0.57    7.1  11.3    86   136    44    94     4    99 0.85 | transcript=PVW1_080015800_t1 | gene=PVW1_080015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:517891-519976(-) | protein_length=381 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478828.1         -            381 5178at5820           -            464   5.2e-08   30.3  38.1   2   2   2.6e-10   1.6e-07   28.7  18.8    39   165   195   328   186   357 0.82 | transcript=PVW1_080015800_t1 | gene=PVW1_080015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:517891-519976(-) | protein_length=381 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
