#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477961.1         -            452 7409at5820           -            308  4.2e-162  537.3  27.7   1   2  1.4e-116    6e-114  379.1  12.4     1   212     1   235     1   246 0.90 | transcript=PVW1_110038200_t1 | gene=PVW1_110038200 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras GTPAse, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFI8] | transcript_product=Ras GTPAse, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFI8] | location=CAJZCX010000008:1418799-1420157(+) | protein_length=452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477961.1         -            452 7409at5820           -            308  4.2e-162  537.3  27.7   2   2   1.3e-49   5.4e-47  159.2   7.3   211   308   336   445   327   445 0.92 | transcript=PVW1_110038200_t1 | gene=PVW1_110038200 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras GTPAse, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFI8] | transcript_product=Ras GTPAse, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFI8] | location=CAJZCX010000008:1418799-1420157(+) | protein_length=452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471919.1         -            205 7409at5820           -            308   9.2e-09   33.6   0.9   1   2   4.5e-05      0.02   12.8   0.0     3    42    32    72    30    82 0.82 | transcript=PVW1_140017800_t1 | gene=PVW1_140017800 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | transcript_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | location=CAJZCX010000003:586822-588312(-) | protein_length=205 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471919.1         -            205 7409at5820           -            308   9.2e-09   33.6   0.9   2   2   3.6e-07   0.00016   19.7   0.4   136   192    82   138    69   159 0.84 | transcript=PVW1_140017800_t1 | gene=PVW1_140017800 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | transcript_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | location=CAJZCX010000003:586822-588312(-) | protein_length=205 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472063.1         -            216 7409at5820           -            308   8.8e-08   30.4   4.2   1   2     0.005       2.2    6.1   0.1     4    23    12    31    10    40 0.83 | transcript=PVW1_140027700_t1 | gene=PVW1_140027700 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | transcript_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | location=CAJZCX010000003:989868-991417(+) | protein_length=216 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472063.1         -            216 7409at5820           -            308   8.8e-08   30.4   4.2   2   2   8.1e-09   3.5e-06   25.1   0.2   126   192    51   117    42   142 0.87 | transcript=PVW1_140027700_t1 | gene=PVW1_140027700 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | transcript_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | location=CAJZCX010000003:989868-991417(+) | protein_length=216 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474964.1         -            207 7409at5820           -            308   1.6e-07   29.5   1.3   1   2   0.00085      0.37    8.7   0.1     4    31    13    41    11    52 0.81 | transcript=PVW1_100044300_t1 | gene=PVW1_100044300 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | transcript_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | location=CAJZCX010000005:1785707-1786330(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474964.1         -            207 7409at5820           -            308   1.6e-07   29.5   1.3   2   2   3.1e-07   0.00014   19.9   0.1   138   190    63   115    49   161 0.83 | transcript=PVW1_100044300_t1 | gene=PVW1_100044300 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | transcript_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | location=CAJZCX010000005:1785707-1786330(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474976.1         -            200 7409at5820           -            308   2.2e-07   29.1   3.6   1   2   0.00026      0.11   10.3   0.2     4    32     9    38     6    58 0.75 | transcript=PVW1_100045500_t1 | gene=PVW1_100045500 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | transcript_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | location=CAJZCX010000005:1823759-1825382(-) | protein_length=200 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474976.1         -            200 7409at5820           -            308   2.2e-07   29.1   3.6   2   2   3.7e-07   0.00016   19.7   0.6   137   189    58   110    43   139 0.83 | transcript=PVW1_100045500_t1 | gene=PVW1_100045500 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | transcript_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | location=CAJZCX010000005:1823759-1825382(-) | protein_length=200 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480283.1         -            206 7409at5820           -            308   2.3e-07   29.1   0.1   1   2   8.9e-05     0.038   11.9   0.1     4    35     9    41     6    57 0.79 | transcript=PVW1_070008100_t1 | gene=PVW1_070008100 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein RAB7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUS8] | transcript_product=Ras-related protein RAB7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUS8] | location=CAJZCX010000011:175082-177482(-) | protein_length=206 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
