#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484218.1         -            256 10067at5820          -            223  1.1e-143  474.8   3.2   1   1  3.8e-144  1.9e-141  467.5   3.2     1   223     6   253     6   253 0.94 | transcript=PVW1_020020700_t1 | gene=PVW1_020020700 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRM0] | transcript_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRM0] | location=CAJZCX010000015:698531-699747(+) | protein_length=256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477731.1         -            246 10067at5820          -            223   3.4e-34  116.8   0.0   1   1   8.5e-37   4.3e-34  116.4   0.0     2   185     4   183     3   212 0.89 | transcript=PVW1_110023400_t1 | gene=PVW1_110023400 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF62] | transcript_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF62] | location=CAJZCX010000008:786073-786956(+) | protein_length=246 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478114.1         -            235 10067at5820          -            223   3.5e-31  106.9   0.1   1   1   9.4e-34   4.8e-31  106.5   0.1     2   186     5   183     4   213 0.91 | transcript=PVW1_110046300_t1 | gene=PVW1_110046300 | organism=Plasmodium_vivax_PvW1 | gene_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B2] | transcript_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B2] | location=CAJZCX010000008:1753126-1753985(+) | protein_length=235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477730.1         -            241 10067at5820          -            223   3.6e-31  106.9   0.0   1   1   1.1e-33   5.3e-31  106.3   0.0     2   205     2   205     1   216 0.83 | transcript=PVW1_110023300_t1 | gene=PVW1_110023300 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF31] | transcript_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF31] | location=CAJZCX010000008:782814-784106(-) | protein_length=241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474037.1         -            269 10067at5820          -            223   4.4e-30  103.4   0.2   1   1   1.1e-32   5.6e-30  103.0   0.2     3   181     6   175     4   213 0.82 | transcript=PVW1_120084800_t1 | gene=PVW1_120084800 | organism=Plasmodium_vivax_PvW1 | gene_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2K1] | transcript_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2K1] | location=CAJZCX010000004:3398955-3400194(+) | protein_length=269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484976.1         -            260 10067at5820          -            223   1.2e-18   65.9   0.8   1   1   3.9e-21     2e-18   65.2   0.7     1   176     7   185     7   220 0.79 | transcript=PVW1_010017200_t1 | gene=PVW1_010017200 | organism=Plasmodium_vivax_PvW1 | gene_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6L7] | transcript_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6L7] | location=CAJZCX010000016:558767-560214(-) | protein_length=260 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479130.1         -            253 10067at5820          -            223   1.8e-18   65.4   0.3   1   1   7.1e-21   3.6e-18   64.4   0.3     2   176     7   178     6   212 0.84 | transcript=PVW1_080028700_t1 | gene=PVW1_080028700 | organism=Plasmodium_vivax_PvW1 | gene_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC46] | transcript_product=PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC46] | location=CAJZCX010000009:1092486-1093345(+) | protein_length=253 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473433.1         -            270 10067at5820          -            223   2.8e-06   25.5   0.1   1   1   1.3e-07   6.7e-05   21.0   0.1    27   184    39   186    35   199 0.77 | transcript=PVW1_120040800_t1 | gene=PVW1_120040800 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGQ7] | transcript_product=Proteasome subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGQ7] | location=CAJZCX010000004:1499238-1500050(-) | protein_length=270 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478851.1         -            273 10067at5820          -            223   2.3e-05   22.5   0.9   1   1   3.5e-07   0.00018   19.6   0.9    29   177    62   201    52   221 0.75 | transcript=PVW1_080016800_t1 | gene=PVW1_080016800 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW46] | transcript_product=Proteasome subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW46] | location=CAJZCX010000009:545126-545947(-) | protein_length=273 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480752.1         -            282 10067at5820          -            223   4.4e-05   21.6   0.2   1   2   5.1e-06    0.0026   15.8   0.1    26    93    26    95    19   133 0.86 | transcript=PVW1_070037200_t1 | gene=PVW1_070037200 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit beta type-6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVR5] | transcript_product=Proteasome subunit beta type-6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVR5] | location=CAJZCX010000011:1377648-1378496(-) | protein_length=282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480752.1         -            282 10067at5820          -            223   4.4e-05   21.6   0.2   2   2     0.021        11    4.0   0.0   133   185   177   231   148   266 0.70 | transcript=PVW1_070037200_t1 | gene=PVW1_070037200 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit beta type-6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVR5] | transcript_product=Proteasome subunit beta type-6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVR5] | location=CAJZCX010000011:1377648-1378496(-) | protein_length=282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
