#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478655.1         -           1251 1423at5820           -            976         0 1995.5  49.4   1   5   1.1e-08   5.9e-06   22.9   2.0     1    24     1    24     1    30 0.93 | transcript=PVW1_080008900_t1 | gene=PVW1_080008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:227337-231092(-) | protein_length=1251 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478655.1         -           1251 1423at5820           -            976         0 1995.5  49.4   2   5   1.3e-60   7.2e-58  194.7   1.2    22   129   104   213    93   220 0.94 | transcript=PVW1_080008900_t1 | gene=PVW1_080008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:227337-231092(-) | protein_length=1251 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478655.1         -           1251 1423at5820           -            976         0 1995.5  49.4   3   5  3.9e-273  2.2e-270  898.2  24.7   129   564   260   711   236   724 0.95 | transcript=PVW1_080008900_t1 | gene=PVW1_080008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:227337-231092(-) | protein_length=1251 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478655.1         -           1251 1423at5820           -            976         0 1995.5  49.4   4   5   3.1e-89   1.7e-86  289.4   0.3   563   702   791   933   786   947 0.94 | transcript=PVW1_080008900_t1 | gene=PVW1_080008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:227337-231092(-) | protein_length=1251 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478655.1         -           1251 1423at5820           -            976         0 1995.5  49.4   5   5  1.8e-184  9.9e-182  604.7   0.0   707   976   981  1251   971  1251 0.99 | transcript=PVW1_080008900_t1 | gene=PVW1_080008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:227337-231092(-) | protein_length=1251 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473830.1         -            832 1423at5820           -            976  1.8e-149  497.9   0.7   1   1  1.1e-151  5.9e-149  496.2   0.7    84   921     3   801     1   810 0.93 | transcript=PVW1_120070700_t1 | gene=PVW1_120070700 | organism=Plasmodium_vivax_PvW1 | gene_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H290] | transcript_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H290] | location=CAJZCX010000004:2761777-2764275(-) | protein_length=832 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473167.1         -           1395 1423at5820           -            976   1.3e-47  160.7  52.6   1   4   3.8e-09   2.1e-06   24.3   0.2    93   167     7    73     2    85 0.79 | transcript=PVW1_120021100_t1 | gene=PVW1_120021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:730701-735334(+) | protein_length=1395 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473167.1         -           1395 1423at5820           -            976   1.3e-47  160.7  52.6   2   4   7.3e-22   4.1e-19   66.4  31.9   192   476   173   492   164   505 0.80 | transcript=PVW1_120021100_t1 | gene=PVW1_120021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:730701-735334(+) | protein_length=1395 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473167.1         -           1395 1423at5820           -            976   1.3e-47  160.7  52.6   3   4     2e-08   1.1e-05   21.9   1.8   548   661   699   810   688   828 0.88 | transcript=PVW1_120021100_t1 | gene=PVW1_120021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:730701-735334(+) | protein_length=1395 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473167.1         -           1395 1423at5820           -            976   1.3e-47  160.7  52.6   4   4   9.7e-20   5.4e-17   59.4   0.2   686   953  1111  1380  1101  1388 0.76 | transcript=PVW1_120021100_t1 | gene=PVW1_120021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:730701-735334(+) | protein_length=1395 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472124.1         -            771 1423at5820           -            976     8e-18   62.1   7.5   1   3   4.9e-06    0.0027   14.0   0.0    92   125   102   135    87   148 0.84 | transcript=PVW1_140031000_t1 | gene=PVW1_140031000 | organism=Plasmodium_vivax_PvW1 | gene_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4S0] | transcript_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4S0] | location=CAJZCX010000003:1127759-1130074(+) | protein_length=771 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472124.1         -            771 1423at5820           -            976     8e-18   62.1   7.5   2   3   1.5e-15     8e-13   45.6   0.8   179   257   154   233   145   239 0.91 | transcript=PVW1_140031000_t1 | gene=PVW1_140031000 | organism=Plasmodium_vivax_PvW1 | gene_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4S0] | transcript_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4S0] | location=CAJZCX010000003:1127759-1130074(+) | protein_length=771 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472124.1         -            771 1423at5820           -            976     8e-18   62.1   7.5   3   3    0.0027       1.5    5.0   0.2   481   652   378   552   368   564 0.67 | transcript=PVW1_140031000_t1 | gene=PVW1_140031000 | organism=Plasmodium_vivax_PvW1 | gene_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4S0] | transcript_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4S0] | location=CAJZCX010000003:1127759-1130074(+) | protein_length=771 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472400.1         -            775 1423at5820           -            976   2.4e-17   60.6   9.3   1   3   8.3e-08   4.6e-05   19.9   0.5    98   256    40   176    31   182 0.73 | transcript=PVW1_140057500_t1 | gene=PVW1_140057500 | organism=Plasmodium_vivax_PvW1 | gene_product=Elongation factor G, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5E7] | transcript_product=Elongation factor G, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5E7] | location=CAJZCX010000003:2285118-2287445(-) | protein_length=775 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
