#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   1  12  6.3e-136  3.8e-132  440.7  58.1     6   274    41   341    38   355 0.88 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   2  12  6.9e-124  4.2e-120  400.7  32.3   275   487   406   618   399   630 0.98 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   3  12   2.4e-06     0.014   10.9   0.0   486   510   649   674   645   680 0.86 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   4  12   8.2e-51     5e-47  158.4  12.7   512   626   760   875   755   888 0.92 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   5  12     2e-86   1.2e-82  276.5   2.4   620   758  1078  1216  1057  1226 0.93 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   6  12  7.9e-227  4.8e-223  742.1  69.2   751  1134  1261  1657  1251  1658 0.95 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   7  12   1.7e-69     1e-65  220.4  27.9  1107  1279  1645  1845  1633  1851 0.80 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   8  12   3.7e-15   2.3e-11   40.1   5.5  1276  1317  1889  1933  1885  1938 0.91 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4   9  12  6.6e-182    4e-178  593.1  66.1  1326  1646  2053  2400  2049  2406 0.95 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4  10  12   2.6e-62   1.6e-58  196.5  10.1  1642  1751  2422  2539  2411  2544 0.91 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4  11  12   2.9e-65   1.8e-61  206.3  20.2  1750  1861  2599  2716  2596  2720 0.94 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473977.1         -           3019 303at5820            -           2020         0 3502.5 405.4  12  12   1.3e-84   8.1e-81  270.4  23.3  1861  2020  2753  2926  2749  2926 0.92 | transcript=PVW1_120079000_t1 | gene=PVW1_120079000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3114242-3123301(-) | protein_length=3019 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/303at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
