#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   1  25   2.2e-64   1.3e-60  203.2   3.9     1   161     5   182     5   188 0.89 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   2  25   3.1e-15   1.9e-11   40.1   0.0   161   221   252   326   250   335 0.89 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   3  25    0.0019        11    1.1   0.0   220   250   358   388   352   392 0.91 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   4  25   3.3e-06      0.02   10.2   0.0   249   277   432   460   427   478 0.90 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   5  25   5.4e-11   3.3e-07   26.1   0.0   349   384   646   681   565   685 0.81 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   6  25   3.3e-26     2e-22   76.6   0.0   385   522   709   911   705   928 0.75 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   7  25     2e-30   1.2e-26   90.5   0.0   537   684  1013  1189  1011  1200 0.81 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   8  25   2.6e-21   1.6e-17   60.3   0.0   670   752  1219  1292  1213  1296 0.82 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5   9  25   5.8e-54   3.5e-50  168.6   3.7   716   873  1306  1500  1301  1505 0.84 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5  10  25   8.8e-83   5.4e-79  264.2   5.0   871  1052  1538  1726  1533  1730 0.94 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5  11  25   7.3e-24   4.4e-20   68.8   0.0  1049  1121  1758  1836  1755  1846 0.86 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5  12  25   3.5e-50   2.2e-46  156.1   1.9  1118  1247  1861  2000  1855  2018 0.90 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5  13  25   1.5e-87   9.3e-84  280.0  12.6  1252  1450  2098  2304  2092  2314 0.94 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473478.1         -           4456 175at5820            -           2707         0 2780.0 119.5  14  25   1.4e-48   8.8e-45  150.7   0.3  1458  1584  2399  2535  2389  2550 0.90 | transcript=PVW1_120044800_t1 | gene=PVW1_120044800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1670655-1684347(+) | protein_length=4456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
