#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472079.1         -            297 9909at5820           -            251  5.5e-144  476.4  42.4   1   2   9.6e-28   4.9e-25   86.8   8.2     1    59     7    68     7    73 0.86 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472079.1         -            297 9909at5820           -            251  5.5e-144  476.4  42.4   2   2  9.3e-121  4.7e-118  391.5  27.4    45   251    67   293    61   293 0.96 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472104.1         -           1010 9909at5820           -            251   2.8e-36  123.6  35.2   1   1   4.8e-38   2.4e-35  120.5  35.2    10   246    21   301    12   304 0.72 | transcript=PVW1_140029700_t1 | gene=PVW1_140029700 | organism=Plasmodium_vivax_PvW1 | gene_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | transcript_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | location=CAJZCX010000003:1093592-1097405(+) | protein_length=1010 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476832.1         -            289 9909at5820           -            251   8.5e-20   69.6  34.8   1   1   2.8e-21   1.4e-18   65.6  34.8    29   233    29   254    17   271 0.65 | transcript=PVW1_090026200_t1 | gene=PVW1_090026200 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCR4] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCR4] | location=CAJZCX010000007:945236-946855(+) | protein_length=289 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476726.1         -            294 9909at5820           -            251   4.5e-16   57.4   9.4   1   1   8.8e-19   4.5e-16   57.4   9.4   100   235    91   239    39   246 0.72 | transcript=PVW1_090021100_t1 | gene=PVW1_090021100 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | location=CAJZCX010000007:749403-751667(+) | protein_length=294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 9909at5820           -            251   2.4e-15   55.0  18.9   1   2       3.7   1.9e+03   -3.6   2.4   132   163   254   285   235   316 0.71 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 9909at5820           -            251   2.4e-15   55.0  18.9   2   2   4.8e-18   2.4e-15   55.0  18.9   106   223   432   548   423   570 0.79 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478084.1         -            284 9909at5820           -            251   3.2e-13   48.1  33.1   1   1   6.5e-14   3.3e-11   41.5  33.1    99   236    92   250    19   259 0.74 | transcript=PVW1_110045000_t1 | gene=PVW1_110045000 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | location=CAJZCX010000008:1686958-1688625(+) | protein_length=284 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482433.1         -            272 9909at5820           -            251   9.5e-13   46.5  25.1   1   1   1.1e-14   5.7e-12   44.0  24.1   103   177    91   164    15   196 0.73 | transcript=PVW1_040015200_t1 | gene=PVW1_040015200 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H816] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H816] | location=CAJZCX010000013:461820-464173(+) | protein_length=272 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474781.1         -            437 9909at5820           -            251   3.3e-12   44.7  20.5   1   2      0.74   3.7e+02   -1.3   5.1    43    92   141   189   125   199 0.68 | transcript=PVW1_100029300_t1 | gene=PVW1_100029300 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | location=CAJZCX010000005:1157884-1160715(-) | protein_length=437 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474781.1         -            437 9909at5820           -            251   3.3e-12   44.7  20.5   2   2   6.6e-15   3.3e-12   44.7  20.5    69   230   208   382   185   396 0.61 | transcript=PVW1_100029300_t1 | gene=PVW1_100029300 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | location=CAJZCX010000005:1157884-1160715(-) | protein_length=437 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
