#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473744.1         -            104 14627at5820          -             88     3e-59  195.8   0.8   1   1   7.6e-62   3.6e-59  195.6   0.8     1    88    15   103    15   103 0.98 | transcript=PVW1_120064500_t1 | gene=PVW1_120064500 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Z2] | transcript_product=Thioredoxin [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Z2] | location=CAJZCX010000004:2496098-2496546(+) | protein_length=104 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479665.1         -            482 14627at5820          -             88   4.5e-18   63.8   3.1   1   3   2.9e-12   1.4e-09   36.6   0.0     1    66    44   113    44   127 0.75 | transcript=PVW1_050011400_t1 | gene=PVW1_050011400 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein disulfide-isomerase [Source:UniProtKB/TrEMBL;Acc:Q2XQR3] | transcript_product=Protein disulfide-isomerase [Source:UniProtKB/TrEMBL;Acc:Q2XQR3] | location=CAJZCX010000010:315321-316887(+) | protein_length=482 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479665.1         -            482 14627at5820          -             88   4.5e-18   63.8   3.1   2   3      0.49   2.3e+02    0.6   0.2    12    61   175   229   165   234 0.71 | transcript=PVW1_050011400_t1 | gene=PVW1_050011400 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein disulfide-isomerase [Source:UniProtKB/TrEMBL;Acc:Q2XQR3] | transcript_product=Protein disulfide-isomerase [Source:UniProtKB/TrEMBL;Acc:Q2XQR3] | location=CAJZCX010000010:315321-316887(+) | protein_length=482 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479665.1         -            482 14627at5820          -             88   4.5e-18   63.8   3.1   3   3   1.7e-08   8.1e-06   24.5   0.0     7    43   374   413   368   455 0.72 | transcript=PVW1_050011400_t1 | gene=PVW1_050011400 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein disulfide-isomerase [Source:UniProtKB/TrEMBL;Acc:Q2XQR3] | transcript_product=Protein disulfide-isomerase [Source:UniProtKB/TrEMBL;Acc:Q2XQR3] | location=CAJZCX010000010:315321-316887(+) | protein_length=482 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480627.1         -            133 14627at5820          -             88   7.9e-14   50.2   0.0   1   1   2.4e-16   1.1e-13   49.7   0.0     4    80    41   118    38   125 0.92 | transcript=PVW1_070030400_t1 | gene=PVW1_070030400 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVJ6] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVJ6] | location=CAJZCX010000011:1111647-1112752(+) | protein_length=133 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480510.1         -            179 14627at5820          -             88     3e-11   41.9   0.3   1   1   1.2e-13   5.6e-11   41.1   0.3     3    87    85   173    83   174 0.83 | transcript=PVW1_070021100_t1 | gene=PVW1_070021100 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV70] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV70] | location=CAJZCX010000011:748427-749646(+) | protein_length=179 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473202.1         -            157 14627at5820          -             88     1e-09   37.1   0.1   1   1     3e-12   1.4e-09   36.6   0.1     3    69    69   136    67   156 0.87 | transcript=PVW1_120024300_t1 | gene=PVW1_120024300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0U1] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0U1] | location=CAJZCX010000004:866676-867768(+) | protein_length=157 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477069.1         -            424 14627at5820          -             88   9.1e-08   30.8   1.7   1   3   0.00098      0.46    9.3   0.3     2    46    46    91    45   118 0.72 | transcript=PVW1_090039400_t1 | gene=PVW1_090039400 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD87] | transcript_product=Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD87] | location=CAJZCX010000007:1494636-1495910(-) | protein_length=424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477069.1         -            424 14627at5820          -             88   9.1e-08   30.8   1.7   2   3   8.6e-07    0.0004   19.1   0.0     4    68   184   251   181   268 0.75 | transcript=PVW1_090039400_t1 | gene=PVW1_090039400 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD87] | transcript_product=Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD87] | location=CAJZCX010000007:1494636-1495910(-) | protein_length=424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477069.1         -            424 14627at5820          -             88   9.1e-08   30.8   1.7   3   3       5.9   2.8e+03   -2.8   0.0    28    47   382   402   376   409 0.58 | transcript=PVW1_090039400_t1 | gene=PVW1_090039400 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD87] | transcript_product=Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD87] | location=CAJZCX010000007:1494636-1495910(-) | protein_length=424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473677.1         -            121 14627at5820          -             88   4.1e-05   22.2   1.0   1   1   1.2e-07   5.5e-05   21.9   0.7     5    86    28   113    23   115 0.66 | transcript=PVW1_120059600_t1 | gene=PVW1_120059600 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1U7] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1U7] | location=CAJZCX010000004:2319767-2320132(+) | protein_length=121 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476648.1         -            549 14627at5820          -             88   4.3e-05   22.2   0.6   1   1   2.7e-07   0.00013   20.7   0.6     7    76   203   274   197   286 0.83 | transcript=PVW1_090014600_t1 | gene=PVW1_090014600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:508668-510317(-) | protein_length=549 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473120.1         -            209 14627at5820          -             88   7.2e-05   21.5   0.4   1   1   2.8e-07   0.00013   20.6   0.4     9    69    50   111    43   134 0.88 | transcript=PVW1_120017000_t1 | gene=PVW1_120017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:565209-566229(+) | protein_length=209 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473553.1         -            543 14627at5820          -             88   0.00059   18.5   4.7   1   3      0.15        71    2.3   0.1    13    76    54   120    44   125 0.70 | transcript=PVW1_120048900_t1 | gene=PVW1_120048900 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGZ3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGZ3] | location=CAJZCX010000004:1833960-1836136(+) | protein_length=543 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473553.1         -            543 14627at5820          -             88   0.00059   18.5   4.7   2   3       1.5   6.9e+02   -0.9   0.0    28    51   307   327   305   343 0.71 | transcript=PVW1_120048900_t1 | gene=PVW1_120048900 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGZ3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGZ3] | location=CAJZCX010000004:1833960-1836136(+) | protein_length=543 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473553.1         -            543 14627at5820          -             88   0.00059   18.5   4.7   3   3   1.1e-05     0.005   15.6   0.3     6    33   422   449   418   492 0.86 | transcript=PVW1_120048900_t1 | gene=PVW1_120048900 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGZ3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGZ3] | location=CAJZCX010000004:1833960-1836136(+) | protein_length=543 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
