#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479935.1         -            191 12242at5820          -            175  1.6e-115  381.6   3.3   1   1  1.7e-117  5.6e-115  379.9   3.3     1   175     1   191     1   191 0.98 | transcript=PVW1_050031400_t1 | gene=PVW1_050031400 | organism=Plasmodium_vivax_PvW1 | gene_product=Small GTP-binding protein sar1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTR7] | transcript_product=Small GTP-binding protein sar1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTR7] | location=CAJZCX010000010:1088933-1089924(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481356.1         -            181 12242at5820          -            175   7.5e-30  102.6   0.1   1   1   2.5e-32   8.4e-30  102.5   0.1    22   173    23   176     4   178 0.93 | transcript=PVW1_060012400_t1 | gene=PVW1_060012400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU81] | transcript_product=ADP-ribosylation factor [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU81] | location=CAJZCX010000012:309424-310885(-) | protein_length=181 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481792.1         -            178 12242at5820          -            175   1.4e-23   82.3   0.0   1   1   5.1e-26   1.7e-23   81.9   0.0    22   171    23   174     4   177 0.92 | transcript=PVW1_060026300_t1 | gene=PVW1_060026300 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | location=CAJZCX010000012:869770-870306(+) | protein_length=178 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473987.1         -            185 12242at5820          -            175   4.5e-20   70.8   0.0   1   1   1.5e-22   5.1e-20   70.6   0.0    17   170    13   173     1   177 0.83 | transcript=PVW1_120079900_t1 | gene=PVW1_120079900 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2E7] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2E7] | location=CAJZCX010000004:3172685-3173504(+) | protein_length=185 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472540.1         -            261 12242at5820          -            175   2.4e-08   32.6   0.0   1   1   1.1e-10   3.6e-08   32.0   0.0    26   137    73   190    62   205 0.83 | transcript=PVW1_140070400_t1 | gene=PVW1_140070400 | organism=Plasmodium_vivax_PvW1 | gene_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | transcript_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | location=CAJZCX010000003:2810494-2811761(+) | protein_length=261 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477651.1         -            203 12242at5820          -            175   6.6e-08   31.2   0.0   1   1   2.7e-10   9.1e-08   30.7   0.0    23   147    33   165    27   186 0.74 | transcript=PVW1_110017600_t1 | gene=PVW1_110017600 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEW7] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEW7] | location=CAJZCX010000008:528963-530006(-) | protein_length=203 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474964.1         -            207 12242at5820          -            175   2.3e-07   29.4   0.0   1   1   1.1e-09   3.5e-07   28.8   0.0    27   132    23   132    16   154 0.74 | transcript=PVW1_100044300_t1 | gene=PVW1_100044300 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | transcript_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | location=CAJZCX010000005:1785707-1786330(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476751.1         -            214 12242at5820          -            175   2.9e-07   29.1   0.0   1   1   1.1e-09   3.7e-07   28.8   0.0    27   136    20   132    13   168 0.82 | transcript=PVW1_090022900_t1 | gene=PVW1_090022900 | organism=Plasmodium_vivax_PvW1 | gene_product=GTP-binding nuclear protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG3] | transcript_product=GTP-binding nuclear protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG3] | location=CAJZCX010000007:818802-819622(-) | protein_length=214 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474976.1         -            200 12242at5820          -            175   4.4e-07   28.5   0.1   1   1   1.7e-09   5.6e-07   28.1   0.1    28   131    20   128    12   171 0.76 | transcript=PVW1_100045500_t1 | gene=PVW1_100045500 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | transcript_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | location=CAJZCX010000005:1823759-1825382(-) | protein_length=200 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480570.1         -            191 12242at5820          -            175   1.4e-06   26.8   0.1   1   1   5.4e-09   1.8e-06   26.5   0.1    22   171    28   176     5   180 0.83 | transcript=PVW1_070025400_t1 | gene=PVW1_070025400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVE6] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVE6] | location=CAJZCX010000011:920018-921367(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471976.1         -            207 12242at5820          -            175   1.2e-05   23.8   0.0   1   1   7.2e-08   2.4e-05   22.8   0.0    23   170    22   183    14   188 0.73 | transcript=PVW1_140023400_t1 | gene=PVW1_140023400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK31] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK31] | location=CAJZCX010000003:811919-813117(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472381.1         -            213 12242at5820          -            175    0.0002   19.8   0.0   1   1     8e-07   0.00027   19.4   0.0    27   130    18   125     9   153 0.74 | transcript=PVW1_140055600_t1 | gene=PVW1_140055600 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL24] | transcript_product=Ras-related protein Rab-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL24] | location=CAJZCX010000003:2198218-2199682(+) | protein_length=213 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
