#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   1   9   3.8e-08   0.00023   17.4   3.6    23    68   263   312   251   333 0.62 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   2   9   3.2e-93     2e-89  299.2  16.3    55   266   450   664   434   674 0.91 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   3   9   8.9e-17   5.4e-13   46.0   0.0   264   315   722   773   717   788 0.91 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   4   9  7.4e-100   4.5e-96  321.2  15.8   319   498   868  1049   855  1052 0.94 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   5   9     3e-44   1.8e-40  137.0   2.4   493   585  1083  1180  1073  1185 0.95 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   6   9   1.2e-61     7e-58  194.7   4.8   592   704  1275  1387  1264  1397 0.95 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   7   9     2e-14   1.2e-10   38.3   0.0   703   758  1436  1501  1416  1519 0.80 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   8   9   9.1e-43   5.5e-39  132.1   6.6   770   875  1683  1799  1670  1802 0.86 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477448.1         -           2163 527at5820            -           1142         0 1510.7 120.5   9   9  5.9e-111  3.6e-107  357.9  22.6   875  1142  1841  2163  1832  2163 0.84 | transcript=PVW1_110008200_t1 | gene=PVW1_110008200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:146922-153413(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/527at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/527at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/527at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:41:02 2026
# [ok]
