#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473146.1         -            585 5251at5820           -            481  2.4e-301  997.6   2.4   1   1  4.6e-304    4e-301  996.8   2.4     6   481    69   583    64   583 0.94 | transcript=PVW1_120019300_t1 | gene=PVW1_120019300 | organism=Plasmodium_vivax_PvW1 | gene_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | transcript_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | location=CAJZCX010000004:655576-657671(+) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476044.1         -            677 5251at5820           -            481   2.9e-71  238.8   7.3   1   3      0.22   1.9e+02   -1.3   0.1    35    79    86   134    54   149 0.72 | transcript=PVW1_130038500_t1 | gene=PVW1_130038500 | organism=Plasmodium_vivax_PvW1 | gene_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | transcript_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | location=CAJZCX010000006:1460087-1462120(-) | protein_length=677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476044.1         -            677 5251at5820           -            481   2.9e-71  238.8   7.3   2   3   9.3e-61     8e-58  194.5   3.6    96   445   227   583   212   595 0.87 | transcript=PVW1_130038500_t1 | gene=PVW1_130038500 | organism=Plasmodium_vivax_PvW1 | gene_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | transcript_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | location=CAJZCX010000006:1460087-1462120(-) | protein_length=677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476044.1         -            677 5251at5820           -            481   2.9e-71  238.8   7.3   3   3   2.5e-15   2.2e-12   44.7   0.0   427   481   622   676   610   676 0.88 | transcript=PVW1_130038500_t1 | gene=PVW1_130038500 | organism=Plasmodium_vivax_PvW1 | gene_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | transcript_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | location=CAJZCX010000006:1460087-1462120(-) | protein_length=677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484172.1         -            631 5251at5820           -            481   1.6e-18   64.9   3.6   1   1     6e-21   5.2e-18   63.2   3.6   155   477   302   623   293   626 0.72 | transcript=PVW1_020019400_t1 | gene=PVW1_020019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Aspartate--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6Y1] | transcript_product=Aspartate--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6Y1] | location=CAJZCX010000015:635012-636907(+) | protein_length=631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475012.1         -            751 5251at5820           -            481   8.3e-08   29.6   0.3   1   3      0.27   2.3e+02   -1.6   0.0    58    97   209   248   201   266 0.85 | transcript=PVW1_100048400_t1 | gene=PVW1_100048400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | location=CAJZCX010000005:1974200-1976455(-) | protein_length=751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475012.1         -            751 5251at5820           -            481   8.3e-08   29.6   0.3   2   3   0.00027      0.23    8.3   0.0   220   291   475   546   468   563 0.86 | transcript=PVW1_100048400_t1 | gene=PVW1_100048400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | location=CAJZCX010000005:1974200-1976455(-) | protein_length=751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475012.1         -            751 5251at5820           -            481   8.3e-08   29.6   0.3   3   3     3e-07   0.00026   18.0   0.0   446   478   712   744   701   746 0.90 | transcript=PVW1_100048400_t1 | gene=PVW1_100048400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | location=CAJZCX010000005:1974200-1976455(-) | protein_length=751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482557.1         -            584 5251at5820           -            481   1.2e-07   29.1   0.3   1   3      0.49   4.3e+02   -2.5   0.0   173   198   218   243   208   254 0.76 | transcript=PVW1_040019400_t1 | gene=PVW1_040019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | location=CAJZCX010000013:626258-628012(-) | protein_length=584 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482557.1         -            584 5251at5820           -            481   1.2e-07   29.1   0.3   2   3   5.5e-06    0.0048   13.9   0.3   205   306   308   411   297   444 0.78 | transcript=PVW1_040019400_t1 | gene=PVW1_040019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | location=CAJZCX010000013:626258-628012(-) | protein_length=584 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482557.1         -            584 5251at5820           -            481   1.2e-07   29.1   0.3   3   3   1.7e-05     0.015   12.2   0.0   444   478   543   577   526   579 0.91 | transcript=PVW1_040019400_t1 | gene=PVW1_040019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | location=CAJZCX010000013:626258-628012(-) | protein_length=584 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
