#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   1  15   0.00049         1    5.0   0.5     2    36    23    58    22    92 0.67 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   2  15    0.0085        17    0.9  19.6    20   124    96   198    86   227 0.65 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   3  15   4.9e-38     1e-34  117.7  56.7    35   146   227   344   192   357 0.78 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   4  15   3.2e-44   6.5e-41  138.3  33.9   134   250   356   481   339   498 0.83 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   5  15   9.9e-12     2e-08   30.5  19.0   238   304   507   580   492   585 0.79 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   6  15         3   6.1e+03  -21.6  43.1    38   108   575   645   568   657 0.64 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   7  15      0.16   3.3e+02   -3.3  23.0    24    91   682   759   666   762 0.55 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   8  15  8.4e-112  1.7e-108  362.3  38.9   317   529   759   975   755   983 0.96 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8   9  15   4.1e-27   8.3e-24   81.5   2.0   542   596  1057  1111  1047  1124 0.92 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8  10  15   1.7e-71   3.4e-68  228.7   2.1   593   712  1147  1267  1143  1270 0.96 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476256.1         -           2631 951at5820            -           1755         0 2780.9 458.8  11  15  1.9e-121  3.8e-118  394.3  34.1   711   959  1298  1543  1293  1548 0.88 | transcript=PVW1_130049100_t1 | gene=PVW1_130049100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1947408-1955303(-) | protein_length=2631 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
