#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484688.1         -           2845 438at5820            -           1966         0 3038.2 242.0   1   6  3.8e-299  1.8e-296  985.6  42.1     1   638     1   871     1   904 0.85 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 438at5820            -           1966         0 3038.2 242.0   2   6  8.9e-163  4.2e-160  533.4  28.3   660   937   973  1265   934  1303 0.85 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 438at5820            -           1966         0 3038.2 242.0   3   6  3.6e-195  1.7e-192  640.8  61.2   916  1393  1325  1953  1300  1962 0.86 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 438at5820            -           1966         0 3038.2 242.0   4   6   8.8e-13   4.1e-10   36.0   9.2  1394  1472  2048  2165  2033  2186 0.75 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 438at5820            -           1966         0 3038.2 242.0   5   6   1.8e-10   8.2e-08   28.3  11.3  1468  1585  2217  2403  2191  2413 0.75 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 438at5820            -           1966         0 3038.2 242.0   6   6  3.4e-253  1.6e-250  833.2  50.2  1584  1966  2443  2843  2429  2843 0.92 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477728.1         -            820 438at5820            -           1966     9e-31  104.5  12.2   1   3     2e-13   9.3e-11   38.1   3.6   445   611   187   370    46   378 0.69 | transcript=PVW1_110023100_t1 | gene=PVW1_110023100 | organism=Plasmodium_vivax_PvW1 | gene_product=SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZYX4] | transcript_product=SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZYX4] | location=CAJZCX010000008:776213-778675(+) | protein_length=820 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477728.1         -            820 438at5820            -           1966     9e-31  104.5  12.2   2   3   8.7e-19   4.1e-16   55.9   0.0   669   864   378   614   372   623 0.79 | transcript=PVW1_110023100_t1 | gene=PVW1_110023100 | organism=Plasmodium_vivax_PvW1 | gene_product=SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZYX4] | transcript_product=SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZYX4] | location=CAJZCX010000008:776213-778675(+) | protein_length=820 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477728.1         -            820 438at5820            -           1966     9e-31  104.5  12.2   3   3   7.9e-06    0.0037   12.9   2.7   984  1057   624   698   604   719 0.84 | transcript=PVW1_110023100_t1 | gene=PVW1_110023100 | organism=Plasmodium_vivax_PvW1 | gene_product=SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZYX4] | transcript_product=SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZYX4] | location=CAJZCX010000008:776213-778675(+) | protein_length=820 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485105.1         -           1296 438at5820            -           1966   6.4e-19   65.2  24.9   1   4   8.9e-11   4.2e-08   29.3   1.3   530   610   180   257   137   260 0.79 | transcript=PVW1_010022100_t1 | gene=PVW1_010022100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:769201-773091(+) | protein_length=1296 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485105.1         -           1296 438at5820            -           1966   6.4e-19   65.2  24.9   2   4   2.1e-16   9.9e-14   48.0   5.8   664   846   260   439   258   467 0.77 | transcript=PVW1_010022100_t1 | gene=PVW1_010022100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:769201-773091(+) | protein_length=1296 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
